access	agent	article	granularity	project	timestamp	views
all-access	all-agents	Matthew_Pottinger	daily	en.wikipedia	2020032700	296
all-access	all-agents	Neil_Ferguson_(epidemiologist)	daily	en.wikipedia	2020032700	4001
all-access	all-agents	Robert_Wilkie	daily	en.wikipedia	2020032700	608
all-access	all-agents	Sophie_Grégoire_Trudeau	daily	en.wikipedia	2020032700	4925
all-access	all-agents	Suspension_of_the_2019–20_NBA_season	daily	en.wikipedia	2020032700	922
all-access	all-agents	Travel_restrictions_related_to_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020032700	9703
all-access	all-agents	White_House_Coronavirus_Task_Force	daily	en.wikipedia	2020032700	14238
all-access	all-agents	World_Dream	daily	en.wikipedia	2020032700	252
all-access	all-agents	2020_Tour_Championship	daily	en.wikipedia	2020032700	122
all-access	all-agents	2020_coronavirus_pandemic_in_Alaska	daily	en.wikipedia	2020032700	1307
all-access	all-agents	2020_coronavirus_pandemic_in_Arizona	daily	en.wikipedia	2020032700	1543
all-access	all-agents	2020_coronavirus_pandemic_in_Aruba	daily	en.wikipedia	2020032700	2996
all-access	all-agents	2020_coronavirus_pandemic_in_Bangladesh	daily	en.wikipedia	2020032700	20839
all-access	all-agents	2020_coronavirus_pandemic_in_British_Columbia	daily	en.wikipedia	2020032700	3713
all-access	all-agents	2020_coronavirus_pandemic_in_Burkina_Faso	daily	en.wikipedia	2020032700	1627
all-access	all-agents	2020_coronavirus_pandemic_in_Canary_Islands	daily	en.wikipedia	2020032700	184
all-access	all-agents	2020_coronavirus_pandemic_in_Chad	daily	en.wikipedia	2020032700	420
all-access	all-agents	2020_coronavirus_pandemic_in_Connecticut	daily	en.wikipedia	2020032700	1406
all-access	all-agents	2020_coronavirus_pandemic_in_Cyprus	daily	en.wikipedia	2020032700	5197
all-access	all-agents	2020_coronavirus_pandemic_in_Ecuador	daily	en.wikipedia	2020032700	4779
all-access	all-agents	2020_coronavirus_pandemic_in_Eswatini	daily	en.wikipedia	2020032700	951
all-access	all-agents	2020_coronavirus_pandemic_in_Fiji	daily	en.wikipedia	2020032700	677
all-access	all-agents	2020_coronavirus_pandemic_in_Guatemala	daily	en.wikipedia	2020032700	2821
all-access	all-agents	2020_coronavirus_pandemic_in_Honduras	daily	en.wikipedia	2020032700	2131
all-access	all-agents	2020_coronavirus_pandemic_in_Indiana	daily	en.wikipedia	2020032700	1934
all-access	all-agents	2020_coronavirus_pandemic_in_Jamaica	daily	en.wikipedia	2020032700	11361
all-access	all-agents	2020_coronavirus_pandemic_in_Jordan	daily	en.wikipedia	2020032700	3637
all-access	all-agents	2020_coronavirus_pandemic_in_Kentucky	daily	en.wikipedia	2020032700	1929
all-access	all-agents	2020_coronavirus_pandemic_in_Kuwait	daily	en.wikipedia	2020032700	2162
all-access	all-agents	2020_coronavirus_pandemic_in_Lebanon	daily	en.wikipedia	2020032700	3191
all-access	all-agents	2020_coronavirus_pandemic_in_Macau	daily	en.wikipedia	2020032700	982
all-access	all-agents	2020_coronavirus_pandemic_in_Maine	daily	en.wikipedia	2020032700	917
all-access	all-agents	2020_coronavirus_pandemic_in_Mexico	daily	en.wikipedia	2020032700	32868
all-access	all-agents	2020_coronavirus_pandemic_in_Missouri	daily	en.wikipedia	2020032700	1637
all-access	all-agents	2020_coronavirus_pandemic_in_Montenegro	daily	en.wikipedia	2020032700	2168
all-access	all-agents	2020_coronavirus_pandemic_in_Nevada	daily	en.wikipedia	2020032700	915
all-access	all-agents	2020_coronavirus_pandemic_in_New_Mexico	daily	en.wikipedia	2020032700	944
all-access	all-agents	2020_coronavirus_pandemic_in_Nicaragua	daily	en.wikipedia	2020032700	1368
all-access	all-agents	2020_coronavirus_pandemic_in_North_Dakota	daily	en.wikipedia	2020032700	438
all-access	all-agents	2020_coronavirus_pandemic_in_Northern_Cyprus	daily	en.wikipedia	2020032700	2663
all-access	all-agents	2020_coronavirus_pandemic_in_Oman	daily	en.wikipedia	2020032700	8738
all-access	all-agents	2020_coronavirus_pandemic_in_Paraguay	daily	en.wikipedia	2020032700	1467
all-access	all-agents	2020_coronavirus_pandemic_in_Peru	daily	en.wikipedia	2020032700	5252
all-access	all-agents	2020_coronavirus_pandemic_in_Qatar	daily	en.wikipedia	2020032700	7106
all-access	all-agents	2020_coronavirus_pandemic_in_Sarawak	daily	en.wikipedia	2020032700	1724
all-access	all-agents	2020_coronavirus_pandemic_in_Saudi_Arabia	daily	en.wikipedia	2020032700	14957
all-access	all-agents	2020_coronavirus_pandemic_in_Senegal	daily	en.wikipedia	2020032700	1740
all-access	all-agents	2020_coronavirus_pandemic_in_South_Asia	daily	en.wikipedia	2020032700	817
all-access	all-agents	2020_coronavirus_pandemic_in_Tennessee	daily	en.wikipedia	2020032700	1917
all-access	all-agents	2020_coronavirus_pandemic_in_Trinidad_and_Tobago	daily	en.wikipedia	2020032700	3658
all-access	all-agents	2020_coronavirus_pandemic_in_Varaždin	daily	en.wikipedia	2020032700	1
all-access	all-agents	2020_coronavirus_pandemic_in_West_Bengal	daily	en.wikipedia	2020032700	735
all-access	all-agents	2020_coronavirus_pandemic_in_Wyoming	daily	en.wikipedia	2020032700	690
all-access	all-agents	2020_coronavirus_pandemic_in_Zimbabwe	daily	en.wikipedia	2020032700	689
all-access	all-agents	2020_coronavirus_pandemic_in_the_Maldives	daily	en.wikipedia	2020032700	2024
all-access	all-agents	Ai_Fen	daily	en.wikipedia	2020032700	770
all-access	all-agents	Broad-spectrum_antiviral_drug	daily	en.wikipedia	2020032700	27
all-access	all-agents	Chen_Qiushi	daily	en.wikipedia	2020032700	1560
all-access	all-agents	Claire_Byrne	daily	en.wikipedia	2020032700	417
all-access	all-agents	Corona_Rintawan	daily	en.wikipedia	2020032700	179
all-access	all-agents	Derek_Kan	daily	en.wikipedia	2020032700	181
all-access	all-agents	Edward_C._Allworth_Veterans'_Home	daily	en.wikipedia	2020032700	12
all-access	all-agents	EvergreenHealth	daily	en.wikipedia	2020032700	122
all-access	all-agents	Giuliana_De_Sio	daily	en.wikipedia	2020032700	51
all-access	all-agents	Health_(Preservation_and_Protection_and_other_Emergency_Measures_in_the_Public_Interest)_Act_2020	daily	en.wikipedia	2020032700	67
all-access	all-agents	Human_rights_issues_during_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020032700	272
all-access	all-agents	Index_case	daily	en.wikipedia	2020032700	10468
all-access	all-agents	Janata_Curfew	daily	en.wikipedia	2020032700	4689
all-access	all-agents	Jean_Leber	daily	en.wikipedia	2020032700	239
all-access	all-agents	Joel_Szabat	daily	en.wikipedia	2020032700	114
all-access	all-agents	Kelvin_Droegemeier	daily	en.wikipedia	2020032700	209
all-access	all-agents	List_of_Philippine_public_figures_who_underwent_COVID-19_testing	daily	en.wikipedia	2020032700	2434
all-access	all-agents	Liu_Wen_(doctor)	daily	en.wikipedia	2020032700	159
all-access	all-agents	Lumpinee_Boxing_Stadium	daily	en.wikipedia	2020032700	237
all-access	all-agents	Mirga_Gražinytė-Tyla	daily	en.wikipedia	2020032700	55
all-access	all-agents	NHS_Nightingale_Hospital	daily	en.wikipedia	2020032700	4542
all-access	all-agents	National_COVID-19_Coordination_Commission	daily	en.wikipedia	2020032700	8
all-access	all-agents	PREDICT_(USAID)	daily	en.wikipedia	2020032700	32
all-access	all-agents	Patrick_Vallance	daily	en.wikipedia	2020032700	3987
all-access	all-agents	Pete_Gaynor	daily	en.wikipedia	2020032700	582
all-access	all-agents	Richard_Wilkins_(TV_presenter)	daily	en.wikipedia	2020032700	546
all-access	all-agents	Ruby_Princess	daily	en.wikipedia	2020032700	1082
all-access	all-agents	Shi_Zhengli	daily	en.wikipedia	2020032700	2402
all-access	all-agents	Siobhán_Killeen	daily	en.wikipedia	2020032700	304
all-access	all-agents	Stanislas_Ouaro	daily	en.wikipedia	2020032700	23
all-access	all-agents	Stephen_Hahn_(oncologist)	daily	en.wikipedia	2020032700	1311
all-access	all-agents	Timeline_of_the_2020_coronavirus_pandemic_in_the_Philippines	daily	en.wikipedia	2020032700	1978
all-access	all-agents	2020_coronavirus_pandemic_in_Akrotiri_and_Dhekelia	daily	en.wikipedia	2020032700	573
all-access	all-agents	2020_coronavirus_pandemic_in_Anguilla	daily	en.wikipedia	2020032700	364
all-access	all-agents	2020_coronavirus_pandemic_in_Barbados	daily	en.wikipedia	2020032700	2988
all-access	all-agents	2020_coronavirus_pandemic_in_Bermuda	daily	en.wikipedia	2020032700	1374
all-access	all-agents	2020_coronavirus_pandemic_in_Curaçao	daily	en.wikipedia	2020032700	1020
all-access	all-agents	2020_coronavirus_pandemic_in_Dominica	daily	en.wikipedia	2020032700	378
all-access	all-agents	2020_coronavirus_pandemic_in_El_Salvador	daily	en.wikipedia	2020032700	1741
all-access	all-agents	2020_coronavirus_pandemic_in_Eritrea	daily	en.wikipedia	2020032700	758
all-access	all-agents	2020_coronavirus_pandemic_in_Gabon	daily	en.wikipedia	2020032700	557
all-access	all-agents	2020_coronavirus_pandemic_in_Gibraltar	daily	en.wikipedia	2020032700	797
all-access	all-agents	2020_coronavirus_pandemic_in_Grenada	daily	en.wikipedia	2020032700	422
all-access	all-agents	2020_coronavirus_pandemic_in_Guam	daily	en.wikipedia	2020032700	2150
all-access	all-agents	2020_coronavirus_pandemic_in_Guinea-Bissau	daily	en.wikipedia	2020032700	728
all-access	all-agents	2020_coronavirus_pandemic_in_Haiti	daily	en.wikipedia	2020032700	981
all-access	all-agents	2020_coronavirus_pandemic_in_Laos	daily	en.wikipedia	2020032700	733
all-access	all-agents	2020_coronavirus_pandemic_in_Libya	daily	en.wikipedia	2020032700	814
all-access	all-agents	2020_coronavirus_pandemic_in_Mali	daily	en.wikipedia	2020032700	488
all-access	all-agents	2020_coronavirus_pandemic_in_Mauritania	daily	en.wikipedia	2020032700	514
all-access	all-agents	2020_coronavirus_pandemic_in_Mongolia	daily	en.wikipedia	2020032700	2108
all-access	all-agents	2020_coronavirus_pandemic_in_Nebraska	daily	en.wikipedia	2020032700	518
all-access	all-agents	2020_coronavirus_pandemic_in_New_Hampshire	daily	en.wikipedia	2020032700	938
all-access	all-agents	2020_coronavirus_pandemic_in_Nigeria	daily	en.wikipedia	2020032700	23865
all-access	all-agents	2020_coronavirus_pandemic_in_Panama	daily	en.wikipedia	2020032700	2329
all-access	all-agents	2020_coronavirus_pandemic_in_Rhode_Island	daily	en.wikipedia	2020032700	403
all-access	all-agents	2020_coronavirus_pandemic_in_Réunion	daily	en.wikipedia	2020032700	854
all-access	all-agents	2020_coronavirus_pandemic_in_Saint_Kitts_and_Nevis	daily	en.wikipedia	2020032700	900
all-access	all-agents	2020_coronavirus_pandemic_in_Saint_Vincent_and_the_Grenadines	daily	en.wikipedia	2020032700	2019
all-access	all-agents	2020_coronavirus_pandemic_in_Sint_Maarten	daily	en.wikipedia	2020032700	275
all-access	all-agents	2020_coronavirus_pandemic_in_Sudan	daily	en.wikipedia	2020032700	1487
all-access	all-agents	2020_coronavirus_pandemic_in_Tanzania	daily	en.wikipedia	2020032700	1311
all-access	all-agents	2020_coronavirus_pandemic_in_Uttar_Pradesh	daily	en.wikipedia	2020032700	8754
all-access	all-agents	2020_coronavirus_pandemic_in_the_Bahamas	daily	en.wikipedia	2020032700	4398
all-access	all-agents	2020_coronavirus_pandemic_in_the_Canary_Islands	daily	en.wikipedia	2020032700	371
all-access	all-agents	2020_coronavirus_pandemic_in_the_Central_African_Republic	daily	en.wikipedia	2020032700	484
all-access	all-agents	2020_coronavirus_pandemic_in_the_Democratic_Republic_of_the_Congo	daily	en.wikipedia	2020032700	1491
all-access	all-agents	2020_coronavirus_pandemic_in_the_Isle_of_Man	daily	en.wikipedia	2020032700	1005
all-access	all-agents	2020_coronavirus_pandemic_in_the_Turks_and_Caicos_Islands	daily	en.wikipedia	2020032700	947
all-access	all-agents	2020_coronavirus_pandemic_in_the_Åland_Islands	daily	en.wikipedia	2020032700	445
all-access	all-agents	Bat_SARS-like_coronavirus_WIV1	daily	en.wikipedia	2020032700	1232
all-access	all-agents	COVID-19_Hospital	daily	en.wikipedia	2020032700	600
all-access	all-agents	Central_Hospital_of_Wuhan	daily	en.wikipedia	2020032700	257
all-access	all-agents	Chinese_Center_for_Disease_Control_and_Prevention	daily	en.wikipedia	2020032700	645
all-access	all-agents	Coronavirus_Scientific_Advisory_Board_(Turkey)	daily	en.wikipedia	2020032700	105
all-access	all-agents	Dance_Again_(Selena_Gomez_song)	daily	en.wikipedia	2020032700	933
all-access	all-agents	Duan_Zhengcheng	daily	en.wikipedia	2020032700	107
all-access	all-agents	Fariborz_Raisdana	daily	en.wikipedia	2020032700	186
all-access	all-agents	Floyd_Cardoz	daily	en.wikipedia	2020032700	14382
all-access	all-agents	Giovanni_Battista_Rabino	daily	en.wikipedia	2020032700	158
all-access	all-agents	Health_Protection_(Coronavirus)_Regulations_2020	daily	en.wikipedia	2020032700	586
all-access	all-agents	Hong_Ling_(geneticist)	daily	en.wikipedia	2020032700	125
all-access	all-agents	Italo_De_Zan	daily	en.wikipedia	2020032700	230
all-access	all-agents	Joe_Grogan	daily	en.wikipedia	2020032700	210
all-access	all-agents	Korea_Centers_for_Disease_Control_and_Prevention	daily	en.wikipedia	2020032700	184
all-access	all-agents	Li_Zehua	daily	en.wikipedia	2020032700	304
all-access	all-agents	Luciana_Lamorgese	daily	en.wikipedia	2020032700	154
all-access	all-agents	Michael_Carton	daily	en.wikipedia	2020032700	83
all-access	all-agents	Nasser_Shabani	daily	en.wikipedia	2020032700	325
all-access	all-agents	Operation_Broadshare	daily	en.wikipedia	2020032700	181
all-access	all-agents	Robert_Blair_(political_advisor)	daily	en.wikipedia	2020032700	198
all-access	all-agents	SHC014-CoV	daily	en.wikipedia	2020032700	979
all-access	all-agents	Stephen_Schwartz_(pathologist)	daily	en.wikipedia	2020032700	629
all-access	all-agents	Usama_Riaz	daily	en.wikipedia	2020032700	412
all-access	all-agents	Walter_Robb_(engineer)	daily	en.wikipedia	2020032700	607
all-access	all-agents	White_Center_COVID-19_quarantine_site	daily	en.wikipedia	2020032700	10
all-access	all-agents	2020_coronavirus_pandemic_in_British_Overseas_Territories	daily	en.wikipedia	2020032700	191
all-access	all-agents	Notifiable_diseases_in_the_United_Kingdom	daily	en.wikipedia	2020032700	56
all-access	all-agents	Timeline_of_the_2020_coronavirus_pandemic_in_Croatia	daily	en.wikipedia	2020032700	284
all-access	all-agents	Timeline_of_the_2020_coronavirus_pandemic_in_Pakistan	daily	en.wikipedia	2020032700	3754
all-access	all-agents	2020_coronavirus_pandemic_in_Washington	daily	en.wikipedia	2020032700	146
all-access	all-agents	Angelo_Moreschi	daily	en.wikipedia	2020032700	1134
all-access	all-agents	File:SARS-CoV_scanning_electron_microscope_image.jpg	daily	en.wikipedia	2020032700	228
all-access	all-agents	2020_coronavirus_pandemic_in_Nassau_County,_New_York	daily	en.wikipedia	2020032700	4
all-access	all-agents	2020_coronavirus_pandemic_in_Orange_County,_California	daily	en.wikipedia	2020032700	1
all-access	all-agents	2020_coronavirus_pandemic_in_San_Diego_County,_California	daily	en.wikipedia	2020032700	3
all-access	all-agents	2020_coronavirus_pandemic_in_Suffolk_County,_New_York	daily	en.wikipedia	2020032700	1
all-access	all-agents	2021_Summer_Olympics	daily	en.wikipedia	2020032700	180
all-access	all-agents	Category:2019–20_coronavirus_pandemic	daily	en.wikipedia	2020032700	603
all-access	all-agents	Category:2019–20_coronavirus_pandemic_by_city	daily	en.wikipedia	2020032700	42
all-access	all-agents	Category:2019–20_coronavirus_pandemic_by_country_and_territory	daily	en.wikipedia	2020032700	1999
all-access	all-agents	Category:2019–20_coronavirus_pandemic_by_location	daily	en.wikipedia	2020032700	139
