access	agent	article	granularity	project	timestamp	views
all-access	all-agents	2019–20_coronavirus_pandemic	daily	en.wikipedia	2020031600	1089970
all-access	all-agents	Severe_acute_respiratory_syndrome_coronavirus_2	daily	en.wikipedia	2020031600	88194
all-access	all-agents	Social_distancing	daily	en.wikipedia	2020031600	42020
all-access	all-agents	Contact_tracing	daily	en.wikipedia	2020031600	849
all-access	all-agents	Timeline_of_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020031600	52040
all-access	all-agents	2020_stock_market_crash	daily	en.wikipedia	2020031600	58819
all-access	all-agents	Impact_of_the_2019–20_coronavirus_pandemic_on_cinema	daily	en.wikipedia	2020031600	6207
all-access	all-agents	2019–20_coronavirus_pandemic_in_mainland_China	daily	en.wikipedia	2020031600	48696
all-access	all-agents	2020_coronavirus_pandemic_in_Europe	daily	en.wikipedia	2020031600	93220
all-access	all-agents	2020_coronavirus_pandemic_in_Italy	daily	en.wikipedia	2020031600	285441
all-access	all-agents	2020_coronavirus_pandemic_in_Oceania	daily	en.wikipedia	2020031600	1901
all-access	all-agents	2020_coronavirus_pandemic_in_South_Korea	daily	en.wikipedia	2020031600	40325
all-access	all-agents	COVID-19_testing	daily	en.wikipedia	2020031600	31557
all-access	all-agents	Chloroquine	daily	en.wikipedia	2020031600	25569
all-access	all-agents	Grand_Princess	daily	en.wikipedia	2020031600	1798
all-access	all-agents	Tedros_Adhanom	daily	en.wikipedia	2020031600	24675
all-access	all-agents	Bruce_Aylward	daily	en.wikipedia	2020031600	529
all-access	all-agents	Remdesivir	daily	en.wikipedia	2020031600	43157
all-access	all-agents	Angiotensin-converting_enzyme_2	daily	en.wikipedia	2020031600	16965
all-access	all-agents	Timeline_of_the_2019–20_coronavirus_pandemic_in_March_2020	daily	en.wikipedia	2020031600	33277
all-access	all-agents	2020_coronavirus_pandemic_in_Canada	daily	en.wikipedia	2020031600	99324
all-access	all-agents	2020_coronavirus_pandemic_in_the_United_States	daily	en.wikipedia	2020031600	238171
all-access	all-agents	2020_coronavirus_pandemic_in_Australia	daily	en.wikipedia	2020031600	83071
all-access	all-agents	2020_coronavirus_pandemic_in_Belgium	daily	en.wikipedia	2020031600	30916
all-access	all-agents	2020_coronavirus_pandemic_in_Bulgaria	daily	en.wikipedia	2020031600	13775
all-access	all-agents	2020_coronavirus_pandemic_in_Croatia	daily	en.wikipedia	2020031600	9223
all-access	all-agents	2020_coronavirus_pandemic_in_Finland	daily	en.wikipedia	2020031600	13118
all-access	all-agents	2020_coronavirus_pandemic_in_Germany	daily	en.wikipedia	2020031600	115081
all-access	all-agents	2020_coronavirus_pandemic_in_Hungary	daily	en.wikipedia	2020031600	10657
all-access	all-agents	2020_coronavirus_pandemic_in_Israel	daily	en.wikipedia	2020031600	14715
all-access	all-agents	2020_coronavirus_pandemic_in_Latvia	daily	en.wikipedia	2020031600	4606
all-access	all-agents	2020_coronavirus_pandemic_in_New_York_(state)	daily	en.wikipedia	2020031600	15365
all-access	all-agents	2020_coronavirus_pandemic_in_Poland	daily	en.wikipedia	2020031600	57382
all-access	all-agents	2020_coronavirus_pandemic_in_Romania	daily	en.wikipedia	2020031600	61432
all-access	all-agents	2020_coronavirus_pandemic_in_Slovakia	daily	en.wikipedia	2020031600	15312
all-access	all-agents	2020_coronavirus_pandemic_in_Sweden	daily	en.wikipedia	2020031600	66748
all-access	all-agents	2020_coronavirus_pandemic_in_Taiwan	daily	en.wikipedia	2020031600	6379
all-access	all-agents	2020_coronavirus_pandemic_in_Venezuela	daily	en.wikipedia	2020031600	2411
all-access	all-agents	2020_coronavirus_pandemic_in_the_Netherlands	daily	en.wikipedia	2020031600	47045
all-access	all-agents	2020_coronavirus_pandemic_in_the_Republic_of_Ireland	daily	en.wikipedia	2020031600	37013
all-access	all-agents	Centers_for_Disease_Control_and_Prevention	daily	en.wikipedia	2020031600	28516
all-access	all-agents	Extracorporeal_membrane_oxygenation	daily	en.wikipedia	2020031600	7681
all-access	all-agents	Financial_impact_of_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020031600	1226
all-access	all-agents	Impact_of_the_2019–20_coronavirus_pandemic_on_the_2020_Summer_Olympics	daily	en.wikipedia	2020031600	768
all-access	all-agents	Li_Wenliang	daily	en.wikipedia	2020031600	28155
all-access	all-agents	National_Health_Commission	daily	en.wikipedia	2020031600	543
all-access	all-agents	Socio-economic_impact_of_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020031600	6776
all-access	all-agents	Wuhan_Institute_of_Virology	daily	en.wikipedia	2020031600	21428
all-access	all-agents	2019–20_coronavirus_pandemic_in_Sichuan	daily	en.wikipedia	2020031600	359
all-access	all-agents	2020_coronavirus_pandemic_in_Andorra	daily	en.wikipedia	2020031600	1088
all-access	all-agents	2020_coronavirus_pandemic_in_Belarus	daily	en.wikipedia	2020031600	2912
all-access	all-agents	2020_coronavirus_pandemic_in_Iceland	daily	en.wikipedia	2020031600	10471
all-access	all-agents	2020_coronavirus_pandemic_in_Kosovo	daily	en.wikipedia	2020031600	4049
all-access	all-agents	2020_coronavirus_pandemic_in_Lithuania	daily	en.wikipedia	2020031600	6670
all-access	all-agents	2020_coronavirus_pandemic_in_Manitoba	daily	en.wikipedia	2020031600	18
all-access	all-agents	2020_coronavirus_pandemic_in_Monaco	daily	en.wikipedia	2020031600	1045
all-access	all-agents	2020_coronavirus_pandemic_in_North_Macedonia	daily	en.wikipedia	2020031600	3515
