access	agent	article	granularity	project	timestamp	views
all-access	all-agents	2020_coronavirus_pandemic_in_Wisconsin	daily	en.wikipedia	2020032200	1386
all-access	all-agents	2020_coronavirus_pandemic_in_the_United_Arab_Emirates	daily	en.wikipedia	2020032200	27577
all-access	all-agents	Augustin_de_Romanet_de_Beaune	daily	en.wikipedia	2020032200	32
all-access	all-agents	COVID-19_drug_repurposing_research	daily	en.wikipedia	2020032200	2542
all-access	all-agents	Christian_Drosten	daily	en.wikipedia	2020032200	1809
all-access	all-agents	Deborah_Birx	daily	en.wikipedia	2020032200	2099
all-access	all-agents	Flybe	daily	en.wikipedia	2020032200	854
all-access	all-agents	Impact_of_the_2019–20_coronavirus_pandemic_on_aviation	daily	en.wikipedia	2020032200	741
all-access	all-agents	Impact_of_the_2019–20_coronavirus_pandemic_on_religion	daily	en.wikipedia	2020032200	2538
all-access	all-agents	Kanika_Kapoor	daily	en.wikipedia	2020032200	101713
all-access	all-agents	Liu_Fan_(nurse)	daily	en.wikipedia	2020032200	350
all-access	all-agents	Matthew_Pottinger	daily	en.wikipedia	2020032200	320
all-access	all-agents	Neil_Ferguson_(epidemiologist)	daily	en.wikipedia	2020032200	3066
all-access	all-agents	Robert_Wilkie	daily	en.wikipedia	2020032200	783
all-access	all-agents	Sophie_Grégoire_Trudeau	daily	en.wikipedia	2020032200	12014
all-access	all-agents	Suspension_of_the_2019–20_NBA_season	daily	en.wikipedia	2020032200	1172
all-access	all-agents	Travel_restrictions_related_to_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020032200	7028
all-access	all-agents	White_House_Coronavirus_Task_Force	daily	en.wikipedia	2020032200	12513
all-access	all-agents	World_Dream	daily	en.wikipedia	2020032200	280
all-access	all-agents	2020_Tour_Championship	daily	en.wikipedia	2020032200	262
all-access	all-agents	2020_coronavirus_pandemic_in_Alaska	daily	en.wikipedia	2020032200	1437
all-access	all-agents	2020_coronavirus_pandemic_in_Arizona	daily	en.wikipedia	2020032200	1627
all-access	all-agents	2020_coronavirus_pandemic_in_Aruba	daily	en.wikipedia	2020032200	2348
all-access	all-agents	2020_coronavirus_pandemic_in_Bangladesh	daily	en.wikipedia	2020032200	14135
all-access	all-agents	2020_coronavirus_pandemic_in_British_Columbia	daily	en.wikipedia	2020032200	3879
all-access	all-agents	2020_coronavirus_pandemic_in_Burkina_Faso	daily	en.wikipedia	2020032200	1869
all-access	all-agents	2020_coronavirus_pandemic_in_Canary_Islands	daily	en.wikipedia	2020032200	661
all-access	all-agents	2020_coronavirus_pandemic_in_Chad	daily	en.wikipedia	2020032200	502
all-access	all-agents	2020_coronavirus_pandemic_in_Connecticut	daily	en.wikipedia	2020032200	1368
all-access	all-agents	2020_coronavirus_pandemic_in_Cyprus	daily	en.wikipedia	2020032200	4349
all-access	all-agents	2020_coronavirus_pandemic_in_Ecuador	daily	en.wikipedia	2020032200	5548
all-access	all-agents	2020_coronavirus_pandemic_in_Eswatini	daily	en.wikipedia	2020032200	801
all-access	all-agents	2020_coronavirus_pandemic_in_Fiji	daily	en.wikipedia	2020032200	714
all-access	all-agents	2020_coronavirus_pandemic_in_Guatemala	daily	en.wikipedia	2020032200	2421
all-access	all-agents	2020_coronavirus_pandemic_in_Honduras	daily	en.wikipedia	2020032200	2971
all-access	all-agents	2020_coronavirus_pandemic_in_Indiana	daily	en.wikipedia	2020032200	1239
all-access	all-agents	2020_coronavirus_pandemic_in_Jamaica	daily	en.wikipedia	2020032200	8227
all-access	all-agents	2020_coronavirus_pandemic_in_Jordan	daily	en.wikipedia	2020032200	3270
all-access	all-agents	2020_coronavirus_pandemic_in_Kentucky	daily	en.wikipedia	2020032200	2339
all-access	all-agents	2020_coronavirus_pandemic_in_Kuwait	daily	en.wikipedia	2020032200	2675
all-access	all-agents	2020_coronavirus_pandemic_in_Lebanon	daily	en.wikipedia	2020032200	2794
all-access	all-agents	2020_coronavirus_pandemic_in_Macau	daily	en.wikipedia	2020032200	1103
all-access	all-agents	2020_coronavirus_pandemic_in_Maine	daily	en.wikipedia	2020032200	537
all-access	all-agents	2020_coronavirus_pandemic_in_Mexico	daily	en.wikipedia	2020032200	26127
all-access	all-agents	2020_coronavirus_pandemic_in_Missouri	daily	en.wikipedia	2020032200	1605
all-access	all-agents	2020_coronavirus_pandemic_in_Montenegro	daily	en.wikipedia	2020032200	1868
all-access	all-agents	2020_coronavirus_pandemic_in_Nevada	daily	en.wikipedia	2020032200	757
all-access	all-agents	2020_coronavirus_pandemic_in_New_Mexico	daily	en.wikipedia	2020032200	873
all-access	all-agents	2020_coronavirus_pandemic_in_Nicaragua	daily	en.wikipedia	2020032200	352
all-access	all-agents	2020_coronavirus_pandemic_in_North_Dakota	daily	en.wikipedia	2020032200	283
all-access	all-agents	2020_coronavirus_pandemic_in_Northern_Cyprus	daily	en.wikipedia	2020032200	1410
all-access	all-agents	2020_coronavirus_pandemic_in_Oman	daily	en.wikipedia	2020032200	4621
all-access	all-agents	2020_coronavirus_pandemic_in_Paraguay	daily	en.wikipedia	2020032200	1509
all-access	all-agents	2020_coronavirus_pandemic_in_Peru	daily	en.wikipedia	2020032200	5961
all-access	all-agents	2020_coronavirus_pandemic_in_Qatar	daily	en.wikipedia	2020032200	5902
all-access	all-agents	2020_coronavirus_pandemic_in_Sarawak	daily	en.wikipedia	2020032200	976
all-access	all-agents	2020_coronavirus_pandemic_in_Saudi_Arabia	daily	en.wikipedia	2020032200	13704
all-access	all-agents	2020_coronavirus_pandemic_in_Senegal	daily	en.wikipedia	2020032200	2035
all-access	all-agents	2020_coronavirus_pandemic_in_Tennessee	daily	en.wikipedia	2020032200	2219
all-access	all-agents	2020_coronavirus_pandemic_in_Trinidad_and_Tobago	daily	en.wikipedia	2020032200	3632
all-access	all-agents	2020_coronavirus_pandemic_in_West_Bengal	daily	en.wikipedia	2020032200	21
all-access	all-agents	2020_coronavirus_pandemic_in_Wyoming	daily	en.wikipedia	2020032200	469
all-access	all-agents	2020_coronavirus_pandemic_in_Zimbabwe	daily	en.wikipedia	2020032200	546
all-access	all-agents	2020_coronavirus_pandemic_in_the_Maldives	daily	en.wikipedia	2020032200	1252
all-access	all-agents	Ai_Fen	daily	en.wikipedia	2020032200	654
all-access	all-agents	Chen_Qiushi	daily	en.wikipedia	2020032200	1125
all-access	all-agents	Claire_Byrne	daily	en.wikipedia	2020032200	196
all-access	all-agents	Corona_Rintawan	daily	en.wikipedia	2020032200	478
all-access	all-agents	Derek_Kan	daily	en.wikipedia	2020032200	205
all-access	all-agents	Edward_C._Allworth_Veterans'_Home	daily	en.wikipedia	2020032200	11
all-access	all-agents	EvergreenHealth	daily	en.wikipedia	2020032200	109
all-access	all-agents	Giuliana_De_Sio	daily	en.wikipedia	2020032200	50
all-access	all-agents	Human_rights_issues_during_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020032200	294
all-access	all-agents	Index_case	daily	en.wikipedia	2020032200	5665
all-access	all-agents	Janata_Curfew	daily	en.wikipedia	2020032200	22731
all-access	all-agents	Jean_Leber	daily	en.wikipedia	2020032200	403
all-access	all-agents	Joel_Szabat	daily	en.wikipedia	2020032200	118
all-access	all-agents	Kelvin_Droegemeier	daily	en.wikipedia	2020032200	318
all-access	all-agents	List_of_Philippine_public_figures_who_underwent_COVID-19_testing	daily	en.wikipedia	2020032200	2061
all-access	all-agents	Liu_Wen_(doctor)	daily	en.wikipedia	2020032200	172
all-access	all-agents	Lumpinee_Boxing_Stadium	daily	en.wikipedia	2020032200	164
all-access	all-agents	Mirga_Gražinytė-Tyla	daily	en.wikipedia	2020032200	63
all-access	all-agents	PREDICT_(USAID)	daily	en.wikipedia	2020032200	28
all-access	all-agents	Patrick_Vallance	daily	en.wikipedia	2020032200	3053
all-access	all-agents	Pete_Gaynor	daily	en.wikipedia	2020032200	46276
all-access	all-agents	Richard_Wilkins_(TV_presenter)	daily	en.wikipedia	2020032200	1420
all-access	all-agents	Ruby_Princess	daily	en.wikipedia	2020032200	810
all-access	all-agents	Shi_Zhengli	daily	en.wikipedia	2020032200	2680
all-access	all-agents	Siobhán_Killeen	daily	en.wikipedia	2020032200	6
all-access	all-agents	Stephen_Hahn_(oncologist)	daily	en.wikipedia	2020032200	1316
all-access	all-agents	Draft:2020_coronavirus_pandemic_in_Haryana	daily	en.wikipedia	2020032200	1
all-access	all-agents	2020_coronavirus_pandemic_in_Akrotiri_and_Dhekelia	daily	en.wikipedia	2020032200	387
all-access	all-agents	2020_coronavirus_pandemic_in_Barbados	daily	en.wikipedia	2020032200	1977
all-access	all-agents	2020_coronavirus_pandemic_in_Bermuda	daily	en.wikipedia	2020032200	1129
all-access	all-agents	2020_coronavirus_pandemic_in_Curaçao	daily	en.wikipedia	2020032200	1060
all-access	all-agents	2020_coronavirus_pandemic_in_Dominica	daily	en.wikipedia	2020032200	130
all-access	all-agents	2020_coronavirus_pandemic_in_El_Salvador	daily	en.wikipedia	2020032200	1435
all-access	all-agents	2020_coronavirus_pandemic_in_Eritrea	daily	en.wikipedia	2020032200	677
all-access	all-agents	2020_coronavirus_pandemic_in_Gabon	daily	en.wikipedia	2020032200	457
all-access	all-agents	2020_coronavirus_pandemic_in_Gibraltar	daily	en.wikipedia	2020032200	786
all-access	all-agents	2020_coronavirus_pandemic_in_Grenada	daily	en.wikipedia	2020032200	203
all-access	all-agents	2020_coronavirus_pandemic_in_Guam	daily	en.wikipedia	2020032200	741
all-access	all-agents	2020_coronavirus_pandemic_in_Guinea-Bissau	daily	en.wikipedia	2020032200	1
all-access	all-agents	2020_coronavirus_pandemic_in_Haiti	daily	en.wikipedia	2020032200	524
all-access	all-agents	2020_coronavirus_pandemic_in_Laos	daily	en.wikipedia	2020032200	8
all-access	all-agents	2020_coronavirus_pandemic_in_Libya	daily	en.wikipedia	2020032200	16
all-access	all-agents	2020_coronavirus_pandemic_in_Mauritania	daily	en.wikipedia	2020032200	350
all-access	all-agents	2020_coronavirus_pandemic_in_Mongolia	daily	en.wikipedia	2020032200	1250
all-access	all-agents	2020_coronavirus_pandemic_in_Nebraska	daily	en.wikipedia	2020032200	369
all-access	all-agents	2020_coronavirus_pandemic_in_New_Hampshire	daily	en.wikipedia	2020032200	397
all-access	all-agents	2020_coronavirus_pandemic_in_Nigeria	daily	en.wikipedia	2020032200	18552
all-access	all-agents	2020_coronavirus_pandemic_in_Panama	daily	en.wikipedia	2020032200	1979
all-access	all-agents	2020_coronavirus_pandemic_in_Rhode_Island	daily	en.wikipedia	2020032200	429
all-access	all-agents	2020_coronavirus_pandemic_in_Réunion	daily	en.wikipedia	2020032200	728
all-access	all-agents	2020_coronavirus_pandemic_in_Saint_Vincent_and_the_Grenadines	daily	en.wikipedia	2020032200	971
all-access	all-agents	2020_coronavirus_pandemic_in_Sint_Maarten	daily	en.wikipedia	2020032200	193
all-access	all-agents	2020_coronavirus_pandemic_in_Sudan	daily	en.wikipedia	2020032200	891
all-access	all-agents	2020_coronavirus_pandemic_in_Tanzania	daily	en.wikipedia	2020032200	578
all-access	all-agents	2020_coronavirus_pandemic_in_Uttar_Pradesh	daily	en.wikipedia	2020032200	2676
all-access	all-agents	2020_coronavirus_pandemic_in_the_Bahamas	daily	en.wikipedia	2020032200	2487
all-access	all-agents	2020_coronavirus_pandemic_in_the_Canary_Islands	daily	en.wikipedia	2020032200	46
all-access	all-agents	2020_coronavirus_pandemic_in_the_Central_African_Republic	daily	en.wikipedia	2020032200	391
all-access	all-agents	2020_coronavirus_pandemic_in_the_Democratic_Republic_of_the_Congo	daily	en.wikipedia	2020032200	1425
all-access	all-agents	2020_coronavirus_pandemic_in_the_Isle_of_Man	daily	en.wikipedia	2020032200	3020
all-access	all-agents	2020_coronavirus_pandemic_in_the_Åland_Islands	daily	en.wikipedia	2020032200	150
all-access	all-agents	Bat_SARS-like_coronavirus_WIV1	daily	en.wikipedia	2020032200	1537
all-access	all-agents	Central_Hospital_of_Wuhan	daily	en.wikipedia	2020032200	254
all-access	all-agents	Chinese_Center_for_Disease_Control_and_Prevention	daily	en.wikipedia	2020032200	850
all-access	all-agents	Dance_Again_(Selena_Gomez_song)	daily	en.wikipedia	2020032200	2
all-access	all-agents	Duan_Zhengcheng	daily	en.wikipedia	2020032200	246
all-access	all-agents	Fariborz_Raisdana	daily	en.wikipedia	2020032200	468
all-access	all-agents	Giovanni_Battista_Rabino	daily	en.wikipedia	2020032200	396
all-access	all-agents	Health_Protection_(Coronavirus)_Regulations_2020	daily	en.wikipedia	2020032200	207
all-access	all-agents	Hong_Ling_(geneticist)	daily	en.wikipedia	2020032200	429
all-access	all-agents	Italo_De_Zan	daily	en.wikipedia	2020032200	534
all-access	all-agents	Joe_Grogan	daily	en.wikipedia	2020032200	195
all-access	all-agents	Korea_Centers_for_Disease_Control_and_Prevention	daily	en.wikipedia	2020032200	196
all-access	all-agents	Li_Zehua	daily	en.wikipedia	2020032200	196
all-access	all-agents	Luciana_Lamorgese	daily	en.wikipedia	2020032200	108
all-access	all-agents	Michael_Carton	daily	en.wikipedia	2020032200	12
all-access	all-agents	Nasser_Shabani	daily	en.wikipedia	2020032200	738
all-access	all-agents	Robert_Blair_(political_advisor)	daily	en.wikipedia	2020032200	204
all-access	all-agents	SHC014-CoV	daily	en.wikipedia	2020032200	1412
all-access	all-agents	Stephen_Schwartz_(pathologist)	daily	en.wikipedia	2020032200	1766
all-access	all-agents	White_Center_COVID-19_quarantine_site	daily	en.wikipedia	2020032200	8
all-access	all-agents	Notifiable_diseases_in_the_United_Kingdom	daily	en.wikipedia	2020032200	55
all-access	all-agents	Timeline_of_the_2020_coronavirus_pandemic_in_Croatia	daily	en.wikipedia	2020032200	498
all-access	all-agents	Timeline_of_the_2020_coronavirus_pandemic_in_Pakistan	daily	en.wikipedia	2020032200	3374
all-access	all-agents	2020_coronavirus_pandemic_in_Washington	daily	en.wikipedia	2020032200	81
all-access	all-agents	File:SARS-CoV_scanning_electron_microscope_image.jpg	daily	en.wikipedia	2020032200	452
all-access	all-agents	2021_Summer_Olympics	daily	en.wikipedia	2020032200	71
all-access	all-agents	Category:2019–20_coronavirus_pandemic	daily	en.wikipedia	2020032200	545
all-access	all-agents	Category:2019–20_coronavirus_pandemic_by_city	daily	en.wikipedia	2020032200	31
all-access	all-agents	Category:2019–20_coronavirus_pandemic_by_country_and_territory	daily	en.wikipedia	2020032200	2207
all-access	all-agents	Category:2019–20_coronavirus_pandemic_by_location	daily	en.wikipedia	2020032200	138
all-access	all-agents	Category:2019–20_coronavirus_pandemic_in_Danish_dependencies	daily	en.wikipedia	2020032200	16
all-access	all-agents	Category:2019–20_coronavirus_pandemic_in_mainland_China	daily	en.wikipedia	2020032200	125
all-access	all-agents	Category:2020_coronavirus_pandemic_in_Afghanistan	daily	en.wikipedia	2020032200	8
all-access	all-agents	Category:2020_coronavirus_pandemic_in_Asia	daily	en.wikipedia	2020032200	159
all-access	all-agents	Category:2020_coronavirus_pandemic_in_Bosnia_and_Herzegovina	daily	en.wikipedia	2020032200	28
all-access	all-agents	Category:2020_coronavirus_pandemic_in_British_Overseas_Territories	daily	en.wikipedia	2020032200	19
all-access	all-agents	Category:2020_coronavirus_pandemic_in_Croatia	daily	en.wikipedia	2020032200	50
all-access	all-agents	Category:2020_coronavirus_pandemic_in_Cyprus	daily	en.wikipedia	2020032200	26
all-access	all-agents	Category:2020_coronavirus_pandemic_in_Europe	daily	en.wikipedia	2020032200	651
all-access	all-agents	Category:2020_coronavirus_pandemic_in_France	daily	en.wikipedia	2020032200	143
all-access	all-agents	Category:2020_coronavirus_pandemic_in_Iran	daily	en.wikipedia	2020032200	59
all-access	all-agents	Category:2020_coronavirus_pandemic_in_Italy	daily	en.wikipedia	2020032200	448
all-access	all-agents	Category:2020_coronavirus_pandemic_in_Oceania	daily	en.wikipedia	2020032200	31
all-access	all-agents	Category:2020_coronavirus_pandemic_in_Pakistan	daily	en.wikipedia	2020032200	66
all-access	all-agents	Category:2020_coronavirus_pandemic_in_South_Korea	daily	en.wikipedia	2020032200	49
all-access	all-agents	Category:2020_coronavirus_pandemic_in_insular_areas_of_the_United_States	daily	en.wikipedia	2020032200	32
all-access	all-agents	Category:2020_coronavirus_pandemic_in_the_Dutch_Caribbean	daily	en.wikipedia	2020032200	13
all-access	all-agents	Category:2020_coronavirus_pandemic_in_the_Philippines	daily	en.wikipedia	2020032200	21
all-access	all-agents	Category:2020_coronavirus_pandemic_in_the_United_Kingdom	daily	en.wikipedia	2020032200	204
all-access	all-agents	Category:2020_coronavirus_pandemic_in_the_United_States_by_state	daily	en.wikipedia	2020032200	402
all-access	all-agents	Category:B-Class_COVID-19_articles	daily	en.wikipedia	2020032200	11
all-access	all-agents	Category:C-Class_COVID-19_articles	daily	en.wikipedia	2020032200	23
all-access	all-agents	Category:COVID-19_articles_by_importance	daily	en.wikipedia	2020032200	15
all-access	all-agents	Category:Category-Class_COVID-19_articles	daily	en.wikipedia	2020032200	8
all-access	all-agents	Category:Deaths_from_the_2019–20_coronavirus_pandemic_in_South_Korea	daily	en.wikipedia	2020032200	143
all-access	all-agents	Category:Deaths_from_the_2020_coronavirus_pandemic_in_Italy	daily	en.wikipedia	2020032200	489
all-access	all-agents	Category:Draft-Class_COVID-19_articles	daily	en.wikipedia	2020032200	5
