access	agent	article	granularity	project	timestamp	views
all-access	all-agents	2020_coronavirus_pandemic_in_Ontario	daily	en.wikipedia	2020032000	5413
all-access	all-agents	2020_coronavirus_pandemic_in_Pakistan	daily	en.wikipedia	2020032000	60530
all-access	all-agents	2020_coronavirus_pandemic_in_Quebec	daily	en.wikipedia	2020032000	3109
all-access	all-agents	2020_coronavirus_pandemic_in_South_Africa	daily	en.wikipedia	2020032000	67809
all-access	all-agents	2020_coronavirus_pandemic_in_Sri_Lanka	daily	en.wikipedia	2020032000	15660
all-access	all-agents	2020_coronavirus_pandemic_in_Uruguay	daily	en.wikipedia	2020032000	3206
all-access	all-agents	2020_coronavirus_pandemic_in_Vietnam	daily	en.wikipedia	2020032000	8104
all-access	all-agents	2020_coronavirus_pandemic_in_Washington,_D.C.	daily	en.wikipedia	2020032000	1927
all-access	all-agents	2020_coronavirus_pandemic_in_Wisconsin	daily	en.wikipedia	2020032000	1082
all-access	all-agents	2020_coronavirus_pandemic_in_the_United_Arab_Emirates	daily	en.wikipedia	2020032000	25766
all-access	all-agents	Augustin_de_Romanet_de_Beaune	daily	en.wikipedia	2020032000	27
all-access	all-agents	COVID-19_drug_repurposing_research	daily	en.wikipedia	2020032000	72
all-access	all-agents	Christian_Drosten	daily	en.wikipedia	2020032000	1869
all-access	all-agents	Deborah_Birx	daily	en.wikipedia	2020032000	2723
all-access	all-agents	Flybe	daily	en.wikipedia	2020032000	1090
all-access	all-agents	Impact_of_the_2019–20_coronavirus_pandemic_on_aviation	daily	en.wikipedia	2020032000	965
all-access	all-agents	Impact_of_the_2019–20_coronavirus_pandemic_on_religion	daily	en.wikipedia	2020032000	2093
all-access	all-agents	Kanika_Kapoor	daily	en.wikipedia	2020032000	311169
all-access	all-agents	Liu_Fan_(nurse)	daily	en.wikipedia	2020032000	390
all-access	all-agents	Matthew_Pottinger	daily	en.wikipedia	2020032000	281
all-access	all-agents	Neil_Ferguson_(epidemiologist)	daily	en.wikipedia	2020032000	3272
all-access	all-agents	Robert_Wilkie	daily	en.wikipedia	2020032000	1093
all-access	all-agents	Sophie_Grégoire_Trudeau	daily	en.wikipedia	2020032000	12998
all-access	all-agents	Suspension_of_the_2019–20_NBA_season	daily	en.wikipedia	2020032000	1786
all-access	all-agents	Travel_restrictions_related_to_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020032000	9855
all-access	all-agents	White_House_Coronavirus_Task_Force	daily	en.wikipedia	2020032000	9427
all-access	all-agents	World_Dream	daily	en.wikipedia	2020032000	310
all-access	all-agents	2020_Tour_Championship	daily	en.wikipedia	2020032000	460
all-access	all-agents	2020_coronavirus_pandemic_in_Alaska	daily	en.wikipedia	2020032000	683
all-access	all-agents	2020_coronavirus_pandemic_in_Arizona	daily	en.wikipedia	2020032000	1276
all-access	all-agents	2020_coronavirus_pandemic_in_Aruba	daily	en.wikipedia	2020032000	3098
all-access	all-agents	2020_coronavirus_pandemic_in_Bangladesh	daily	en.wikipedia	2020032000	11405
all-access	all-agents	2020_coronavirus_pandemic_in_British_Columbia	daily	en.wikipedia	2020032000	2617
all-access	all-agents	2020_coronavirus_pandemic_in_Burkina_Faso	daily	en.wikipedia	2020032000	1387
all-access	all-agents	2020_coronavirus_pandemic_in_Canary_Islands	daily	en.wikipedia	2020032000	677
all-access	all-agents	2020_coronavirus_pandemic_in_Chad	daily	en.wikipedia	2020032000	659
all-access	all-agents	2020_coronavirus_pandemic_in_Connecticut	daily	en.wikipedia	2020032000	1692
all-access	all-agents	2020_coronavirus_pandemic_in_Cyprus	daily	en.wikipedia	2020032000	3020
all-access	all-agents	2020_coronavirus_pandemic_in_Ecuador	daily	en.wikipedia	2020032000	5705
all-access	all-agents	2020_coronavirus_pandemic_in_Eswatini	daily	en.wikipedia	2020032000	880
all-access	all-agents	2020_coronavirus_pandemic_in_Fiji	daily	en.wikipedia	2020032000	1433
all-access	all-agents	2020_coronavirus_pandemic_in_Guatemala	daily	en.wikipedia	2020032000	1655
all-access	all-agents	2020_coronavirus_pandemic_in_Honduras	daily	en.wikipedia	2020032000	2808
all-access	all-agents	2020_coronavirus_pandemic_in_Indiana	daily	en.wikipedia	2020032000	776
all-access	all-agents	2020_coronavirus_pandemic_in_Jamaica	daily	en.wikipedia	2020032000	7618
all-access	all-agents	2020_coronavirus_pandemic_in_Jordan	daily	en.wikipedia	2020032000	2832
all-access	all-agents	2020_coronavirus_pandemic_in_Kentucky	daily	en.wikipedia	2020032000	1318
all-access	all-agents	2020_coronavirus_pandemic_in_Kuwait	daily	en.wikipedia	2020032000	2728
all-access	all-agents	2020_coronavirus_pandemic_in_Lebanon	daily	en.wikipedia	2020032000	3356
all-access	all-agents	2020_coronavirus_pandemic_in_Macau	daily	en.wikipedia	2020032000	946
all-access	all-agents	2020_coronavirus_pandemic_in_Maine	daily	en.wikipedia	2020032000	432
all-access	all-agents	2020_coronavirus_pandemic_in_Mexico	daily	en.wikipedia	2020032000	34017
all-access	all-agents	2020_coronavirus_pandemic_in_Missouri	daily	en.wikipedia	2020032000	821
all-access	all-agents	2020_coronavirus_pandemic_in_Montenegro	daily	en.wikipedia	2020032000	1951
all-access	all-agents	2020_coronavirus_pandemic_in_Nevada	daily	en.wikipedia	2020032000	905
all-access	all-agents	2020_coronavirus_pandemic_in_New_Mexico	daily	en.wikipedia	2020032000	703
all-access	all-agents	2020_coronavirus_pandemic_in_Nicaragua	daily	en.wikipedia	2020032000	546
all-access	all-agents	2020_coronavirus_pandemic_in_North_Dakota	daily	en.wikipedia	2020032000	218
all-access	all-agents	2020_coronavirus_pandemic_in_Northern_Cyprus	daily	en.wikipedia	2020032000	1981
all-access	all-agents	2020_coronavirus_pandemic_in_Oman	daily	en.wikipedia	2020032000	4026
all-access	all-agents	2020_coronavirus_pandemic_in_Paraguay	daily	en.wikipedia	2020032000	1438
all-access	all-agents	2020_coronavirus_pandemic_in_Peru	daily	en.wikipedia	2020032000	6337
all-access	all-agents	2020_coronavirus_pandemic_in_Qatar	daily	en.wikipedia	2020032000	5741
all-access	all-agents	2020_coronavirus_pandemic_in_Sarawak	daily	en.wikipedia	2020032000	972
all-access	all-agents	2020_coronavirus_pandemic_in_Saudi_Arabia	daily	en.wikipedia	2020032000	9494
all-access	all-agents	2020_coronavirus_pandemic_in_Senegal	daily	en.wikipedia	2020032000	1833
all-access	all-agents	2020_coronavirus_pandemic_in_Tennessee	daily	en.wikipedia	2020032000	1655
all-access	all-agents	2020_coronavirus_pandemic_in_Trinidad_and_Tobago	daily	en.wikipedia	2020032000	3977
all-access	all-agents	2020_coronavirus_pandemic_in_Varaždin	daily	en.wikipedia	2020032000	2
all-access	all-agents	2020_coronavirus_pandemic_in_Wyoming	daily	en.wikipedia	2020032000	419
all-access	all-agents	2020_coronavirus_pandemic_in_Zimbabwe	daily	en.wikipedia	2020032000	595
all-access	all-agents	2020_coronavirus_pandemic_in_the_Maldives	daily	en.wikipedia	2020032000	789
all-access	all-agents	Ai_Fen	daily	en.wikipedia	2020032000	323
all-access	all-agents	Chen_Qiushi	daily	en.wikipedia	2020032000	973
all-access	all-agents	Claire_Byrne	daily	en.wikipedia	2020032000	111
all-access	all-agents	Corona_Rintawan	daily	en.wikipedia	2020032000	375
all-access	all-agents	Derek_Kan	daily	en.wikipedia	2020032000	205
all-access	all-agents	Edward_C._Allworth_Veterans'_Home	daily	en.wikipedia	2020032000	4
all-access	all-agents	EvergreenHealth	daily	en.wikipedia	2020032000	111
all-access	all-agents	Giuliana_De_Sio	daily	en.wikipedia	2020032000	55
all-access	all-agents	Human_rights_issues_during_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020032000	272
all-access	all-agents	Index_case	daily	en.wikipedia	2020032000	4895
all-access	all-agents	Janata_Curfew	daily	en.wikipedia	2020032000	12863
all-access	all-agents	Joel_Szabat	daily	en.wikipedia	2020032000	91
all-access	all-agents	Kelvin_Droegemeier	daily	en.wikipedia	2020032000	347
all-access	all-agents	Liu_Wen_(doctor)	daily	en.wikipedia	2020032000	200
all-access	all-agents	Lumpinee_Boxing_Stadium	daily	en.wikipedia	2020032000	123
all-access	all-agents	Mirga_Gražinytė-Tyla	daily	en.wikipedia	2020032000	74
all-access	all-agents	PREDICT_(USAID)	daily	en.wikipedia	2020032000	59
all-access	all-agents	Patrick_Vallance	daily	en.wikipedia	2020032000	4487
all-access	all-agents	Pete_Gaynor	daily	en.wikipedia	2020032000	1633
all-access	all-agents	Richard_Wilkins_(TV_presenter)	daily	en.wikipedia	2020032000	709
all-access	all-agents	Ruby_Princess	daily	en.wikipedia	2020032000	2631
all-access	all-agents	Shi_Zhengli	daily	en.wikipedia	2020032000	1602
all-access	all-agents	Siobhán_Killeen	daily	en.wikipedia	2020032000	7
all-access	all-agents	Stephen_Hahn_(oncologist)	daily	en.wikipedia	2020032000	4969
all-access	all-agents	Draft:2020_coronavirus_pandemic_in_Haryana	daily	en.wikipedia	2020032000	4
all-access	all-agents	2020_coronavirus_pandemic_in_Akrotiri_and_Dhekelia	daily	en.wikipedia	2020032000	288
all-access	all-agents	2020_coronavirus_pandemic_in_Barbados	daily	en.wikipedia	2020032000	1026
all-access	all-agents	2020_coronavirus_pandemic_in_Bermuda	daily	en.wikipedia	2020032000	698
all-access	all-agents	2020_coronavirus_pandemic_in_Curaçao	daily	en.wikipedia	2020032000	1121
all-access	all-agents	2020_coronavirus_pandemic_in_Dominica	daily	en.wikipedia	2020032000	7
all-access	all-agents	2020_coronavirus_pandemic_in_El_Salvador	daily	en.wikipedia	2020032000	746
all-access	all-agents	2020_coronavirus_pandemic_in_Eritrea	daily	en.wikipedia	2020032000	3
all-access	all-agents	2020_coronavirus_pandemic_in_Gabon	daily	en.wikipedia	2020032000	551
all-access	all-agents	2020_coronavirus_pandemic_in_Gibraltar	daily	en.wikipedia	2020032000	760
all-access	all-agents	2020_coronavirus_pandemic_in_Grenada	daily	en.wikipedia	2020032000	20
all-access	all-agents	2020_coronavirus_pandemic_in_Guam	daily	en.wikipedia	2020032000	1046
all-access	all-agents	2020_coronavirus_pandemic_in_Guinea-Bissau	daily	en.wikipedia	2020032000	1
all-access	all-agents	2020_coronavirus_pandemic_in_Haiti	daily	en.wikipedia	2020032000	1259
all-access	all-agents	2020_coronavirus_pandemic_in_Laos	daily	en.wikipedia	2020032000	11
all-access	all-agents	2020_coronavirus_pandemic_in_Libya	daily	en.wikipedia	2020032000	27
all-access	all-agents	2020_coronavirus_pandemic_in_Mali	daily	en.wikipedia	2020032000	3
all-access	all-agents	2020_coronavirus_pandemic_in_Mauritania	daily	en.wikipedia	2020032000	317
all-access	all-agents	2020_coronavirus_pandemic_in_Mongolia	daily	en.wikipedia	2020032000	1106
all-access	all-agents	2020_coronavirus_pandemic_in_Nebraska	daily	en.wikipedia	2020032000	289
all-access	all-agents	2020_coronavirus_pandemic_in_New_Hampshire	daily	en.wikipedia	2020032000	266
all-access	all-agents	2020_coronavirus_pandemic_in_Nigeria	daily	en.wikipedia	2020032000	10324
all-access	all-agents	2020_coronavirus_pandemic_in_Panama	daily	en.wikipedia	2020032000	1905
all-access	all-agents	2020_coronavirus_pandemic_in_Rhode_Island	daily	en.wikipedia	2020032000	270
all-access	all-agents	2020_coronavirus_pandemic_in_Réunion	daily	en.wikipedia	2020032000	666
all-access	all-agents	2020_coronavirus_pandemic_in_Saint_Vincent_and_the_Grenadines	daily	en.wikipedia	2020032000	971
all-access	all-agents	2020_coronavirus_pandemic_in_Sint_Maarten	daily	en.wikipedia	2020032000	176
all-access	all-agents	2020_coronavirus_pandemic_in_Sudan	daily	en.wikipedia	2020032000	1289
all-access	all-agents	2020_coronavirus_pandemic_in_Tanzania	daily	en.wikipedia	2020032000	626
all-access	all-agents	2020_coronavirus_pandemic_in_Uttar_Pradesh	daily	en.wikipedia	2020032000	753
all-access	all-agents	2020_coronavirus_pandemic_in_the_Bahamas	daily	en.wikipedia	2020032000	3218
all-access	all-agents	2020_coronavirus_pandemic_in_the_Canary_Islands	daily	en.wikipedia	2020032000	30
all-access	all-agents	2020_coronavirus_pandemic_in_the_Central_African_Republic	daily	en.wikipedia	2020032000	413
all-access	all-agents	2020_coronavirus_pandemic_in_the_Democratic_Republic_of_the_Congo	daily	en.wikipedia	2020032000	1460
all-access	all-agents	2020_coronavirus_pandemic_in_the_Isle_of_Man	daily	en.wikipedia	2020032000	1325
all-access	all-agents	Bat_SARS-like_coronavirus_WIV1	daily	en.wikipedia	2020032000	1284
all-access	all-agents	Central_Hospital_of_Wuhan	daily	en.wikipedia	2020032000	346
all-access	all-agents	Chinese_Center_for_Disease_Control_and_Prevention	daily	en.wikipedia	2020032000	694
all-access	all-agents	Dance_Again_(Selena_Gomez_song)	daily	en.wikipedia	2020032000	1
all-access	all-agents	Duan_Zhengcheng	daily	en.wikipedia	2020032000	205
all-access	all-agents	Fariborz_Raisdana	daily	en.wikipedia	2020032000	940
all-access	all-agents	Giovanni_Battista_Rabino	daily	en.wikipedia	2020032000	323
all-access	all-agents	Health_Protection_(Coronavirus)_Regulations_2020	daily	en.wikipedia	2020032000	298
all-access	all-agents	Italo_De_Zan	daily	en.wikipedia	2020032000	372
all-access	all-agents	Joe_Grogan	daily	en.wikipedia	2020032000	214
all-access	all-agents	Korea_Centers_for_Disease_Control_and_Prevention	daily	en.wikipedia	2020032000	230
all-access	all-agents	Luciana_Lamorgese	daily	en.wikipedia	2020032000	182
all-access	all-agents	Michael_Carton	daily	en.wikipedia	2020032000	25
all-access	all-agents	Nasser_Shabani	daily	en.wikipedia	2020032000	755
all-access	all-agents	Robert_Blair_(political_advisor)	daily	en.wikipedia	2020032000	274
all-access	all-agents	SHC014-CoV	daily	en.wikipedia	2020032000	720
all-access	all-agents	Stephen_Schwartz_(pathologist)	daily	en.wikipedia	2020032000	3301
all-access	all-agents	White_Center_COVID-19_quarantine_site	daily	en.wikipedia	2020032000	15
all-access	all-agents	Notifiable_diseases_in_the_United_Kingdom	daily	en.wikipedia	2020032000	67
all-access	all-agents	Timeline_of_the_2020_coronavirus_pandemic_in_Croatia	daily	en.wikipedia	2020032000	392
all-access	all-agents	Timeline_of_the_2020_coronavirus_pandemic_in_Pakistan	daily	en.wikipedia	2020032000	1825
all-access	all-agents	2020_coronavirus_pandemic_in_Washington	daily	en.wikipedia	2020032000	123
all-access	all-agents	File:SARS-CoV_scanning_electron_microscope_image.jpg	daily	en.wikipedia	2020032000	344
all-access	all-agents	Category:2019–20_coronavirus_pandemic	daily	en.wikipedia	2020032000	606
all-access	all-agents	Category:2019–20_coronavirus_pandemic_by_city	daily	en.wikipedia	2020032000	39
all-access	all-agents	Category:2019–20_coronavirus_pandemic_by_country_and_territory	daily	en.wikipedia	2020032000	2473
all-access	all-agents	Category:2019–20_coronavirus_pandemic_by_location	daily	en.wikipedia	2020032000	121
all-access	all-agents	Category:2019–20_coronavirus_pandemic_in_Danish_dependencies	daily	en.wikipedia	2020032000	18
all-access	all-agents	Category:2019–20_coronavirus_pandemic_in_mainland_China	daily	en.wikipedia	2020032000	137
all-access	all-agents	Category:2020_coronavirus_pandemic_in_Afghanistan	daily	en.wikipedia	2020032000	1
all-access	all-agents	Category:2020_coronavirus_pandemic_in_Asia	daily	en.wikipedia	2020032000	151
all-access	all-agents	Category:2020_coronavirus_pandemic_in_Bosnia_and_Herzegovina	daily	en.wikipedia	2020032000	35
all-access	all-agents	Category:2020_coronavirus_pandemic_in_British_Overseas_Territories	daily	en.wikipedia	2020032000	26
all-access	all-agents	Category:2020_coronavirus_pandemic_in_Croatia	daily	en.wikipedia	2020032000	27
all-access	all-agents	Category:2020_coronavirus_pandemic_in_Cyprus	daily	en.wikipedia	2020032000	30
all-access	all-agents	Category:2020_coronavirus_pandemic_in_Europe	daily	en.wikipedia	2020032000	777
all-access	all-agents	Category:2020_coronavirus_pandemic_in_France	daily	en.wikipedia	2020032000	151
all-access	all-agents	Category:2020_coronavirus_pandemic_in_Iran	daily	en.wikipedia	2020032000	65
all-access	all-agents	Category:2020_coronavirus_pandemic_in_Italy	daily	en.wikipedia	2020032000	382
all-access	all-agents	Category:2020_coronavirus_pandemic_in_Oceania	daily	en.wikipedia	2020032000	26
all-access	all-agents	Category:2020_coronavirus_pandemic_in_Pakistan	daily	en.wikipedia	2020032000	24
all-access	all-agents	Category:2020_coronavirus_pandemic_in_South_Korea	daily	en.wikipedia	2020032000	50
all-access	all-agents	Category:2020_coronavirus_pandemic_in_insular_areas_of_the_United_States	daily	en.wikipedia	2020032000	39
all-access	all-agents	Category:2020_coronavirus_pandemic_in_the_Dutch_Caribbean	daily	en.wikipedia	2020032000	30
all-access	all-agents	Category:2020_coronavirus_pandemic_in_the_Philippines	daily	en.wikipedia	2020032000	58
all-access	all-agents	Category:2020_coronavirus_pandemic_in_the_United_Kingdom	daily	en.wikipedia	2020032000	180
all-access	all-agents	Category:2020_coronavirus_pandemic_in_the_United_States_by_state	daily	en.wikipedia	2020032000	475
all-access	all-agents	Category:B-Class_COVID-19_articles	daily	en.wikipedia	2020032000	15
all-access	all-agents	Category:C-Class_COVID-19_articles	daily	en.wikipedia	2020032000	17
all-access	all-agents	Category:COVID-19_articles_by_importance	daily	en.wikipedia	2020032000	4
all-access	all-agents	Category:Category-Class_COVID-19_articles	daily	en.wikipedia	2020032000	15
all-access	all-agents	Category:Deaths_from_the_2020_coronavirus_pandemic_in_Italy	daily	en.wikipedia	2020032000	264
all-access	all-agents	Category:Draft-Class_COVID-19_articles	daily	en.wikipedia	2020032000	11
all-access	all-agents	Category:Elections_postponed_due_to_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020032000	30
all-access	all-agents	Category:FA-Class_COVID-19_articles	daily	en.wikipedia	2020032000	3
all-access	all-agents	Category:FM-Class_COVID-19_articles	daily	en.wikipedia	2020032000	21
all-access	all-agents	Category:Films_postponed_due_to_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020032000	564
all-access	all-agents	Category:Health_disasters_in_Danish_dependencies	daily	en.wikipedia	2020032000	2
all-access	all-agents	Category:Hospitals_and_medical_institutions_associated_with_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020032000	23
all-access	all-agents	Category:Impact_of_the_2019–20_coronavirus_pandemic_on_cinema	daily	en.wikipedia	2020032000	125
all-access	all-agents	Category:Impact_of_the_2019–20_coronavirus_pandemic_on_politics	daily	en.wikipedia	2020032000	20
all-access	all-agents	Category:Impact_of_the_2019–20_coronavirus_pandemic_on_television	daily	en.wikipedia	2020032000	54
all-access	all-agents	Category:International_responses_to_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020032000	17
all-access	all-agents	Category:List-Class_COVID-19_articles	daily	en.wikipedia	2020032000	12
all-access	all-agents	Category:Mid-importance_COVID-19_articles	daily	en.wikipedia	2020032000	17
all-access	all-agents	Category:Music_events_cancelled_due_to_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020032000	63
