access	agent	article	granularity	project	timestamp	views
all-access	all-agents	Diamond_Princess_(ship)	daily	en.wikipedia	2020030600	15852
all-access	all-agents	Zhong_Nanshan	daily	en.wikipedia	2020030600	44111
all-access	all-agents	Disease_cluster	daily	en.wikipedia	2020030600	138
all-access	all-agents	Boris_Johnson	daily	en.wikipedia	2020030600	20042
all-access	all-agents	Coalition_for_Epidemic_Preparedness_Innovations	daily	en.wikipedia	2020030600	1049
all-access	all-agents	Ken_Cuccinelli	daily	en.wikipedia	2020030600	627
all-access	all-agents	Mike_Pence	daily	en.wikipedia	2020030600	17372
all-access	all-agents	Robert_C._O'Brien_(attorney)	daily	en.wikipedia	2020030600	300
all-access	all-agents	USNS_Comfort_(T-AH-20)	daily	en.wikipedia	2020030600	207
all-access	all-agents	Alex_Azar	daily	en.wikipedia	2020030600	7713
all-access	all-agents	Ben_Carson	daily	en.wikipedia	2020030600	4060
all-access	all-agents	Coronavirus_Preparedness_and_Response_Supplemental_Appropriations_Act,_2020	daily	en.wikipedia	2020030600	1
all-access	all-agents	Disease_X	daily	en.wikipedia	2020030600	451
all-access	all-agents	Gerónimo_Lluberas	daily	en.wikipedia	2020030600	3
all-access	all-agents	Life_Care_Centers_of_America	daily	en.wikipedia	2020030600	516
all-access	all-agents	MS_Westerdam	daily	en.wikipedia	2020030600	366
all-access	all-agents	Maurice_Berger	daily	en.wikipedia	2020030600	25
all-access	all-agents	Robert_R._Redfield	daily	en.wikipedia	2020030600	5042
all-access	all-agents	SARS_conspiracy_theory	daily	en.wikipedia	2020030600	2187
all-access	all-agents	Steven_Mnuchin	daily	en.wikipedia	2020030600	1445
all-access	all-agents	USNS_Mercy_(T-AH-19)	daily	en.wikipedia	2020030600	183
all-access	all-agents	WrestleMania_36	daily	en.wikipedia	2020030600	20376
all-access	all-agents	Brett_Dean	daily	en.wikipedia	2020030600	2760
all-access	all-agents	Chris_Liddell	daily	en.wikipedia	2020030600	68
all-access	all-agents	European_Centre_for_Disease_Prevention_and_Control	daily	en.wikipedia	2020030600	408
all-access	all-agents	Favipiravir	daily	en.wikipedia	2020030600	1324
all-access	all-agents	Huoshenshan_Hospital	daily	en.wikipedia	2020030600	1473
all-access	all-agents	Jerome_Adams	daily	en.wikipedia	2020030600	8694
all-access	all-agents	Johannes_B._Kerner	daily	en.wikipedia	2020030600	16
all-access	all-agents	Leishenshan_Hospital	daily	en.wikipedia	2020030600	431
all-access	all-agents	Lucia_Bosè	daily	en.wikipedia	2020030600	69
all-access	all-agents	MS_Braemar	daily	en.wikipedia	2020030600	49
all-access	all-agents	Paul_Goma	daily	en.wikipedia	2020030600	23
all-access	all-agents	Rita_Wilson	daily	en.wikipedia	2020030600	3917
all-access	all-agents	Seema_Verma	daily	en.wikipedia	2020030600	1216
all-access	all-agents	Stephen_Biegun	daily	en.wikipedia	2020030600	104
all-access	all-agents	Chen_Yixin	daily	en.wikipedia	2020030600	29
all-access	all-agents	Ciara_Kelly	daily	en.wikipedia	2020030600	99
all-access	all-agents	Dabie_Mountain_Regional_Medical_Centre	daily	en.wikipedia	2020030600	106
all-access	all-agents	Detto_Mariano	daily	en.wikipedia	2020030600	4
all-access	all-agents	Eurovision_Young_Musicians_2020	daily	en.wikipedia	2020030600	223
all-access	all-agents	Fernando_Simón	daily	en.wikipedia	2020030600	48
all-access	all-agents	John_Bessler	daily	en.wikipedia	2020030600	679
all-access	all-agents	Preta_Gil	daily	en.wikipedia	2020030600	29
all-access	all-agents	Vittorio_Gregotti	daily	en.wikipedia	2020030600	23
all-access	all-agents	Wang_Xiaodong_(born_1960)	daily	en.wikipedia	2020030600	88
all-access	all-agents	File:SARS-CoV-2_49534865371.jpg	daily	en.wikipedia	2020030600	159
all-access	all-agents	Coronavirus_disease	daily	en.wikipedia	2020030600	4060
all-access	all-agents	File:2019-nCoV-CDC-23312_without_background.png	daily	en.wikipedia	2020030600	522
all-access	all-agents	File:2019-nCoV_HealthAdvisory_DOH_Philippines.jpg	daily	en.wikipedia	2020030600	7
all-access	all-agents	File:2020_coronavirus_patients_in_China.svg	daily	en.wikipedia	2020030600	1853
all-access	all-agents	File:COVID-19_Outbreak_Cases_in_Australia.svg	daily	en.wikipedia	2020030600	76
all-access	all-agents	File:COVID-19_Outbreak_Cases_in_Egypt.svg	daily	en.wikipedia	2020030600	17
all-access	all-agents	File:COVID-19_Outbreak_Cases_in_Mainland_China.svg	daily	en.wikipedia	2020030600	74
all-access	all-agents	File:COVID-19_Outbreak_World_Map-Confirmed.svg	daily	en.wikipedia	2020030600	1
all-access	all-agents	File:COVID-19_Outbreak_World_Map.svg	daily	en.wikipedia	2020030600	5963
all-access	all-agents	File:Check_for_2019-nCoV_in_Jishuitan_metro_station_(Beijing).jpg	daily	en.wikipedia	2020030600	3
all-access	all-agents	File:Street_photo_in_Guangzhou_city_(49477439332).jpg	daily	en.wikipedia	2020030600	65
all-access	all-agents	File:Symptoms_of_coronavirus_disease_2019_2.0.svg	daily	en.wikipedia	2020030600	567
all-access	all-agents	File:李文亮的训诫书.png	daily	en.wikipedia	2020030600	123
all-access	all-agents	Wuhan_coronavirus	daily	en.wikipedia	2020030600	117
all-access	all-agents	Draft:2020_coronavirus_outbreak_in_Azerbaijan	daily	en.wikipedia	2020030600	1
all-access	all-agents	Draft:2020_coronavirus_outbreak_in_the_Netherlands	daily	en.wikipedia	2020030600	2
all-access	all-agents	Draft:Blood_plasma_and_Covid_19	daily	en.wikipedia	2020030600	1
all-access	all-agents	Spit_hood	daily	en.wikipedia	2020030600	94
all-access	all-agents	Mark_Blum	daily	en.wikipedia	2020030600	175
all-access	all-agents	Michael_Sorkin	daily	en.wikipedia	2020030600	8
all-access	all-agents	William_Stern_(businessman)	daily	en.wikipedia	2020030600	11
all-access	all-agents	Template:2020_coronavirus_quarantines	daily	en.wikipedia	2020030600	20
all-access	all-agents	Draft:Severe_acute_respiratory_syndrome-related_coronavirus	daily	en.wikipedia	2020030600	2
all-access	all-agents	Gaetano_Manfredi	daily	en.wikipedia	2020030600	50
all-access	all-agents	Azam_Khan_(squash_player)	daily	en.wikipedia	2020030600	16
all-access	all-agents	Mike_Longo	daily	en.wikipedia	2020030600	15
all-access	all-agents	Orlando_McDaniel	daily	en.wikipedia	2020030600	3
