access	agent	article	granularity	project	timestamp	views
all-access	all-agents	2019–20_coronavirus_pandemic	daily	en.wikipedia	2020032100	1209096
all-access	all-agents	Severe_acute_respiratory_syndrome_coronavirus_2	daily	en.wikipedia	2020032100	94509
all-access	all-agents	Social_distancing	daily	en.wikipedia	2020032100	32899
all-access	all-agents	Contact_tracing	daily	en.wikipedia	2020032100	1681
all-access	all-agents	Timeline_of_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020032100	24944
all-access	all-agents	2020_stock_market_crash	daily	en.wikipedia	2020032100	14285
all-access	all-agents	Impact_of_the_2019–20_coronavirus_pandemic_on_cinema	daily	en.wikipedia	2020032100	7904
all-access	all-agents	2019–20_coronavirus_pandemic_in_mainland_China	daily	en.wikipedia	2020032100	50755
all-access	all-agents	2020_coronavirus_pandemic_in_Europe	daily	en.wikipedia	2020032100	59018
all-access	all-agents	2020_coronavirus_pandemic_in_Italy	daily	en.wikipedia	2020032100	381178
all-access	all-agents	2020_coronavirus_pandemic_in_Oceania	daily	en.wikipedia	2020032100	2893
all-access	all-agents	2020_coronavirus_pandemic_in_South_Korea	daily	en.wikipedia	2020032100	35445
all-access	all-agents	COVID-19_testing	daily	en.wikipedia	2020032100	47699
all-access	all-agents	Chloroquine	daily	en.wikipedia	2020032100	97553
all-access	all-agents	Grand_Princess	daily	en.wikipedia	2020032100	1222
all-access	all-agents	Impact_of_the_2019–20_coronavirus_pandemic_on_politics	daily	en.wikipedia	2020032100	1514
all-access	all-agents	Tedros_Adhanom	daily	en.wikipedia	2020032100	25622
all-access	all-agents	Bruce_Aylward	daily	en.wikipedia	2020032100	393
all-access	all-agents	Remdesivir	daily	en.wikipedia	2020032100	41338
all-access	all-agents	Angiotensin-converting_enzyme_2	daily	en.wikipedia	2020032100	16121
all-access	all-agents	List_of_events_affected_by_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020032100	4274
all-access	all-agents	Timeline_of_the_2019–20_coronavirus_pandemic_in_March_2020	daily	en.wikipedia	2020032100	24060
all-access	all-agents	2020_coronavirus_pandemic_in_Canada	daily	en.wikipedia	2020032100	76601
all-access	all-agents	2020_coronavirus_pandemic_in_the_United_States	daily	en.wikipedia	2020032100	297095
all-access	all-agents	2020_coronavirus_pandemic_in_Australia	daily	en.wikipedia	2020032100	77781
all-access	all-agents	2020_coronavirus_pandemic_in_Belgium	daily	en.wikipedia	2020032100	19338
all-access	all-agents	2020_coronavirus_pandemic_in_Bulgaria	daily	en.wikipedia	2020032100	14276
all-access	all-agents	2020_coronavirus_pandemic_in_Croatia	daily	en.wikipedia	2020032100	11325
all-access	all-agents	2020_coronavirus_pandemic_in_Finland	daily	en.wikipedia	2020032100	11681
all-access	all-agents	2020_coronavirus_pandemic_in_Germany	daily	en.wikipedia	2020032100	102118
all-access	all-agents	2020_coronavirus_pandemic_in_Hungary	daily	en.wikipedia	2020032100	6055
all-access	all-agents	2020_coronavirus_pandemic_in_Israel	daily	en.wikipedia	2020032100	12627
all-access	all-agents	2020_coronavirus_pandemic_in_Latvia	daily	en.wikipedia	2020032100	3607
all-access	all-agents	2020_coronavirus_pandemic_in_New_York_(state)	daily	en.wikipedia	2020032100	31388
all-access	all-agents	2020_coronavirus_pandemic_in_Poland	daily	en.wikipedia	2020032100	46655
all-access	all-agents	2020_coronavirus_pandemic_in_Romania	daily	en.wikipedia	2020032100	30042
all-access	all-agents	2020_coronavirus_pandemic_in_Slovakia	daily	en.wikipedia	2020032100	10562
all-access	all-agents	2020_coronavirus_pandemic_in_Sweden	daily	en.wikipedia	2020032100	36460
all-access	all-agents	2020_coronavirus_pandemic_in_Taiwan	daily	en.wikipedia	2020032100	9127
all-access	all-agents	2020_coronavirus_pandemic_in_Venezuela	daily	en.wikipedia	2020032100	2529
all-access	all-agents	2020_coronavirus_pandemic_in_the_Netherlands	daily	en.wikipedia	2020032100	44935
all-access	all-agents	2020_coronavirus_pandemic_in_the_Republic_of_Ireland	daily	en.wikipedia	2020032100	17115
