access	agent	article	granularity	project	timestamp	views
all-access	all-agents	2019–20_coronavirus_pandemic	daily	en.wikipedia	2020032300	1235075
all-access	all-agents	Severe_acute_respiratory_syndrome_coronavirus_2	daily	en.wikipedia	2020032300	87761
all-access	all-agents	Social_distancing	daily	en.wikipedia	2020032300	27209
all-access	all-agents	Contact_tracing	daily	en.wikipedia	2020032300	2107
all-access	all-agents	Timeline_of_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020032300	24432
all-access	all-agents	2020_stock_market_crash	daily	en.wikipedia	2020032300	18088
all-access	all-agents	Impact_of_the_2019–20_coronavirus_pandemic_on_cinema	daily	en.wikipedia	2020032300	7277
all-access	all-agents	2019–20_coronavirus_pandemic_in_mainland_China	daily	en.wikipedia	2020032300	49140
all-access	all-agents	2020_coronavirus_pandemic_in_Europe	daily	en.wikipedia	2020032300	51946
all-access	all-agents	2020_coronavirus_pandemic_in_Italy	daily	en.wikipedia	2020032300	370780
all-access	all-agents	2020_coronavirus_pandemic_in_Oceania	daily	en.wikipedia	2020032300	2805
all-access	all-agents	2020_coronavirus_pandemic_in_South_Korea	daily	en.wikipedia	2020032300	35629
all-access	all-agents	COVID-19_testing	daily	en.wikipedia	2020032300	50123
all-access	all-agents	Chloroquine	daily	en.wikipedia	2020032300	88452
all-access	all-agents	Grand_Princess	daily	en.wikipedia	2020032300	1382
all-access	all-agents	Impact_of_the_2019–20_coronavirus_pandemic_on_politics	daily	en.wikipedia	2020032300	1593
all-access	all-agents	Tedros_Adhanom	daily	en.wikipedia	2020032300	25616
all-access	all-agents	Bruce_Aylward	daily	en.wikipedia	2020032300	995
all-access	all-agents	Remdesivir	daily	en.wikipedia	2020032300	41205
all-access	all-agents	Angiotensin-converting_enzyme_2	daily	en.wikipedia	2020032300	14732
all-access	all-agents	Case_chronology_of_the_2019–20_coronavirus_pandemic_in_March_2020	daily	en.wikipedia	2020032300	15
all-access	all-agents	List_of_events_affected_by_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020032300	4120
all-access	all-agents	Timeline_of_the_2019–20_coronavirus_pandemic_in_March_2020	daily	en.wikipedia	2020032300	23126
all-access	all-agents	2020_coronavirus_pandemic_in_Canada	daily	en.wikipedia	2020032300	85017
all-access	all-agents	2020_coronavirus_pandemic_in_the_United_States	daily	en.wikipedia	2020032300	294525
all-access	all-agents	2020_coronavirus_pandemic_in_Australia	daily	en.wikipedia	2020032300	88750
all-access	all-agents	2020_coronavirus_pandemic_in_Belgium	daily	en.wikipedia	2020032300	23147
all-access	all-agents	2020_coronavirus_pandemic_in_Bulgaria	daily	en.wikipedia	2020032300	14855
all-access	all-agents	2020_coronavirus_pandemic_in_Croatia	daily	en.wikipedia	2020032300	12149
all-access	all-agents	2020_coronavirus_pandemic_in_Finland	daily	en.wikipedia	2020032300	11691
all-access	all-agents	2020_coronavirus_pandemic_in_Germany	daily	en.wikipedia	2020032300	95384
all-access	all-agents	2020_coronavirus_pandemic_in_Hungary	daily	en.wikipedia	2020032300	8168
all-access	all-agents	2020_coronavirus_pandemic_in_Israel	daily	en.wikipedia	2020032300	17491
all-access	all-agents	2020_coronavirus_pandemic_in_Latvia	daily	en.wikipedia	2020032300	4547
all-access	all-agents	2020_coronavirus_pandemic_in_New_York_(state)	daily	en.wikipedia	2020032300	44106
all-access	all-agents	2020_coronavirus_pandemic_in_Poland	daily	en.wikipedia	2020032300	51504
all-access	all-agents	2020_coronavirus_pandemic_in_Romania	daily	en.wikipedia	2020032300	34664
all-access	all-agents	2020_coronavirus_pandemic_in_Slovakia	daily	en.wikipedia	2020032300	9508
all-access	all-agents	2020_coronavirus_pandemic_in_Sweden	daily	en.wikipedia	2020032300	37391
all-access	all-agents	2020_coronavirus_pandemic_in_Taiwan	daily	en.wikipedia	2020032300	9616
all-access	all-agents	2020_coronavirus_pandemic_in_Venezuela	daily	en.wikipedia	2020032300	3554
all-access	all-agents	2020_coronavirus_pandemic_in_the_Netherlands	daily	en.wikipedia	2020032300	43032
all-access	all-agents	2020_coronavirus_pandemic_in_the_Republic_of_Ireland	daily	en.wikipedia	2020032300	23570
all-access	all-agents	Centers_for_Disease_Control_and_Prevention	daily	en.wikipedia	2020032300	14235
all-access	all-agents	Extracorporeal_membrane_oxygenation	daily	en.wikipedia	2020032300	7116
all-access	all-agents	Financial_impact_of_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020032300	1618
all-access	all-agents	Impact_of_the_2019–20_coronavirus_pandemic_on_prisons	daily	en.wikipedia	2020032300	1101
all-access	all-agents	Impact_of_the_2019–20_coronavirus_pandemic_on_the_2020_Summer_Olympics	daily	en.wikipedia	2020032300	4131
all-access	all-agents	Li_Wenliang	daily	en.wikipedia	2020032300	34182
all-access	all-agents	National_Health_Commission	daily	en.wikipedia	2020032300	860
all-access	all-agents	Socio-economic_impact_of_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020032300	14161
all-access	all-agents	Wuhan_Institute_of_Virology	daily	en.wikipedia	2020032300	24325
all-access	all-agents	2019–20_coronavirus_pandemic_in_Sichuan	daily	en.wikipedia	2020032300	384
all-access	all-agents	2020_coronavirus_pandemic_in_Andorra	daily	en.wikipedia	2020032300	1204
all-access	all-agents	2020_coronavirus_pandemic_in_Belarus	daily	en.wikipedia	2020032300	4552
all-access	all-agents	2020_coronavirus_pandemic_in_Iceland	daily	en.wikipedia	2020032300	12578
all-access	all-agents	2020_coronavirus_pandemic_in_Kosovo	daily	en.wikipedia	2020032300	6997
all-access	all-agents	2020_coronavirus_pandemic_in_Lithuania	daily	en.wikipedia	2020032300	10161
all-access	all-agents	2020_coronavirus_pandemic_in_Manitoba	daily	en.wikipedia	2020032300	94
all-access	all-agents	2020_coronavirus_pandemic_in_Monaco	daily	en.wikipedia	2020032300	1207
all-access	all-agents	2020_coronavirus_pandemic_in_North_Macedonia	daily	en.wikipedia	2020032300	5374
all-access	all-agents	2020_coronavirus_pandemic_in_Slovenia	daily	en.wikipedia	2020032300	6326
all-access	all-agents	2020_coronavirus_pandemic_in_Uganda	daily	en.wikipedia	2020032300	1341
all-access	all-agents	2020_coronavirus_pandemic_in_Vatican_City	daily	en.wikipedia	2020032300	5086
all-access	all-agents	Case_fatality_rate	daily	en.wikipedia	2020032300	6106
all-access	all-agents	Coronavirus_Aid,_Relief,_and_Economic_Security_Act	daily	en.wikipedia	2020032300	849
all-access	all-agents	Darvinson_Rojas	daily	en.wikipedia	2020032300	25
all-access	all-agents	Let's_Dance_2020	daily	en.wikipedia	2020032300	47
all-access	all-agents	Media_coverage_of_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020032300	118
all-access	all-agents	Stay-at-home_order	daily	en.wikipedia	2020032300	12627
all-access	all-agents	2020_coronavirus_pandemic_in_French_Polynesia	daily	en.wikipedia	2020032300	1909
all-access	all-agents	Chen_Wei_(medical_scientist)	daily	en.wikipedia	2020032300	501
all-access	all-agents	Panic_buying	daily	en.wikipedia	2020032300	6905
all-access	all-agents	River_of_Grace_Community_Church	daily	en.wikipedia	2020032300	111
all-access	all-agents	Evacuations_related_to_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020032300	750
all-access	all-agents	List_of_SARS_outbreaks	daily	en.wikipedia	2020032300	953
all-access	all-agents	Novel_coronavirus	daily	en.wikipedia	2020032300	3743
all-access	all-agents	2020_Malaysia_movement_control_order	daily	en.wikipedia	2020032300	8390
all-access	all-agents	2020_coronavirus_pandemic_in_Guernsey	daily	en.wikipedia	2020032300	1384
all-access	all-agents	Anthony_Fauci	daily	en.wikipedia	2020032300	91853
all-access	all-agents	Charles,_Prince_of_Wales	daily	en.wikipedia	2020032300	16440
all-access	all-agents	Eurovision_Song_Contest_2020	daily	en.wikipedia	2020032300	10262
all-access	all-agents	Larry_Kudlow	daily	en.wikipedia	2020032300	7000
all-access	all-agents	Olga_Kurylenko	daily	en.wikipedia	2020032300	9486
all-access	all-agents	Terrence_McNally	daily	en.wikipedia	2020032300	179
all-access	all-agents	Tom_Hanks	daily	en.wikipedia	2020032300	47529
all-access	all-agents	2019–20_coronavirus_pandemic_in_Shanghai	daily	en.wikipedia	2020032300	132
all-access	all-agents	2020_coronavirus_pandemic_in_Afghanistan	daily	en.wikipedia	2020032300	4626
all-access	all-agents	2020_coronavirus_pandemic_in_Argentina	daily	en.wikipedia	2020032300	9275
all-access	all-agents	2020_coronavirus_pandemic_in_Balkans	daily	en.wikipedia	2020032300	8166
all-access	all-agents	2020_coronavirus_pandemic_in_Cambodia	daily	en.wikipedia	2020032300	3245
all-access	all-agents	2020_coronavirus_pandemic_in_Colorado	daily	en.wikipedia	2020032300	4497
all-access	all-agents	2020_coronavirus_pandemic_in_Florida	daily	en.wikipedia	2020032300	5333
all-access	all-agents	2020_coronavirus_pandemic_in_Hong_Kong	daily	en.wikipedia	2020032300	6716
all-access	all-agents	2020_coronavirus_pandemic_in_Iraq	daily	en.wikipedia	2020032300	3356
