access	agent	article	granularity	project	timestamp	views
all-access	all-agents	2019–20_coronavirus_pandemic	daily	en.wikipedia	2020031900	1137921
all-access	all-agents	Severe_acute_respiratory_syndrome_coronavirus_2	daily	en.wikipedia	2020031900	96707
all-access	all-agents	Social_distancing	daily	en.wikipedia	2020031900	36115
all-access	all-agents	Contact_tracing	daily	en.wikipedia	2020031900	1261
all-access	all-agents	Timeline_of_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020031900	34562
all-access	all-agents	2020_stock_market_crash	daily	en.wikipedia	2020031900	21321
all-access	all-agents	Impact_of_the_2019–20_coronavirus_pandemic_on_cinema	daily	en.wikipedia	2020031900	8140
all-access	all-agents	2019–20_coronavirus_pandemic_in_mainland_China	daily	en.wikipedia	2020031900	50932
all-access	all-agents	2020_coronavirus_pandemic_in_Europe	daily	en.wikipedia	2020031900	71300
all-access	all-agents	2020_coronavirus_pandemic_in_Italy	daily	en.wikipedia	2020031900	348764
all-access	all-agents	2020_coronavirus_pandemic_in_Oceania	daily	en.wikipedia	2020031900	2664
all-access	all-agents	2020_coronavirus_pandemic_in_South_Korea	daily	en.wikipedia	2020031900	40594
all-access	all-agents	COVID-19_testing	daily	en.wikipedia	2020031900	46185
all-access	all-agents	Chloroquine	daily	en.wikipedia	2020031900	204388
all-access	all-agents	Grand_Princess	daily	en.wikipedia	2020031900	1214
all-access	all-agents	Impact_of_the_2019–20_coronavirus_pandemic_on_politics	daily	en.wikipedia	2020031900	1750
all-access	all-agents	Tedros_Adhanom	daily	en.wikipedia	2020031900	19267
all-access	all-agents	Bruce_Aylward	daily	en.wikipedia	2020031900	308
all-access	all-agents	Remdesivir	daily	en.wikipedia	2020031900	88059
all-access	all-agents	Angiotensin-converting_enzyme_2	daily	en.wikipedia	2020031900	18082
all-access	all-agents	List_of_events_affected_by_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020031900	4082
all-access	all-agents	Timeline_of_the_2019–20_coronavirus_pandemic_in_March_2020	daily	en.wikipedia	2020031900	28959
all-access	all-agents	2020_coronavirus_pandemic_in_Canada	daily	en.wikipedia	2020031900	101106
all-access	all-agents	2020_coronavirus_pandemic_in_the_United_States	daily	en.wikipedia	2020031900	278396
all-access	all-agents	2020_coronavirus_pandemic_in_Australia	daily	en.wikipedia	2020031900	91666
all-access	all-agents	2020_coronavirus_pandemic_in_Belgium	daily	en.wikipedia	2020031900	19795
all-access	all-agents	2020_coronavirus_pandemic_in_Bulgaria	daily	en.wikipedia	2020031900	15003
all-access	all-agents	2020_coronavirus_pandemic_in_Croatia	daily	en.wikipedia	2020031900	10703
all-access	all-agents	2020_coronavirus_pandemic_in_Finland	daily	en.wikipedia	2020031900	11508
all-access	all-agents	2020_coronavirus_pandemic_in_Germany	daily	en.wikipedia	2020031900	115539
all-access	all-agents	2020_coronavirus_pandemic_in_Hungary	daily	en.wikipedia	2020031900	5942
all-access	all-agents	2020_coronavirus_pandemic_in_Israel	daily	en.wikipedia	2020031900	14175
all-access	all-agents	2020_coronavirus_pandemic_in_Latvia	daily	en.wikipedia	2020031900	4553
all-access	all-agents	2020_coronavirus_pandemic_in_New_York_(state)	daily	en.wikipedia	2020031900	27441
all-access	all-agents	2020_coronavirus_pandemic_in_Poland	daily	en.wikipedia	2020031900	53029
all-access	all-agents	2020_coronavirus_pandemic_in_Romania	daily	en.wikipedia	2020031900	34668
all-access	all-agents	2020_coronavirus_pandemic_in_Slovakia	daily	en.wikipedia	2020031900	10260
all-access	all-agents	2020_coronavirus_pandemic_in_Sweden	daily	en.wikipedia	2020031900	44937
all-access	all-agents	2020_coronavirus_pandemic_in_Taiwan	daily	en.wikipedia	2020031900	5585
all-access	all-agents	2020_coronavirus_pandemic_in_Venezuela	daily	en.wikipedia	2020031900	3045
all-access	all-agents	2020_coronavirus_pandemic_in_the_Netherlands	daily	en.wikipedia	2020031900	48747
all-access	all-agents	2020_coronavirus_pandemic_in_the_Republic_of_Ireland	daily	en.wikipedia	2020031900	20758
all-access	all-agents	Centers_for_Disease_Control_and_Prevention	daily	en.wikipedia	2020031900	15531
all-access	all-agents	Extracorporeal_membrane_oxygenation	daily	en.wikipedia	2020031900	7105
all-access	all-agents	Financial_impact_of_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020031900	1389
all-access	all-agents	Impact_of_the_2019–20_coronavirus_pandemic_on_the_2020_Summer_Olympics	daily	en.wikipedia	2020031900	1657
all-access	all-agents	Li_Wenliang	daily	en.wikipedia	2020031900	38397
all-access	all-agents	National_Health_Commission	daily	en.wikipedia	2020031900	635
all-access	all-agents	Socio-economic_impact_of_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020031900	11482
all-access	all-agents	Wuhan_Institute_of_Virology	daily	en.wikipedia	2020031900	29786
all-access	all-agents	2019–20_coronavirus_pandemic_in_Sichuan	daily	en.wikipedia	2020031900	610
all-access	all-agents	2020_coronavirus_pandemic_in_Andorra	daily	en.wikipedia	2020031900	1268
all-access	all-agents	2020_coronavirus_pandemic_in_Belarus	daily	en.wikipedia	2020031900	2613
all-access	all-agents	2020_coronavirus_pandemic_in_Iceland	daily	en.wikipedia	2020031900	9511
all-access	all-agents	2020_coronavirus_pandemic_in_Kosovo	daily	en.wikipedia	2020031900	4112
all-access	all-agents	2020_coronavirus_pandemic_in_Lithuania	daily	en.wikipedia	2020031900	7927
all-access	all-agents	2020_coronavirus_pandemic_in_Manitoba	daily	en.wikipedia	2020031900	50
all-access	all-agents	2020_coronavirus_pandemic_in_Monaco	daily	en.wikipedia	2020031900	1941
all-access	all-agents	2020_coronavirus_pandemic_in_North_Macedonia	daily	en.wikipedia	2020031900	4026
all-access	all-agents	2020_coronavirus_pandemic_in_Slovenia	daily	en.wikipedia	2020031900	6288
all-access	all-agents	2020_coronavirus_pandemic_in_Uganda	daily	en.wikipedia	2020031900	10
all-access	all-agents	2020_coronavirus_pandemic_in_Vatican_City	daily	en.wikipedia	2020031900	2940
all-access	all-agents	Case_fatality_rate	daily	en.wikipedia	2020031900	6557
all-access	all-agents	Let's_Dance_2020	daily	en.wikipedia	2020031900	86
all-access	all-agents	Draft:Coronavirus_in_Zimbabwe	daily	en.wikipedia	2020031900	6
all-access	all-agents	2020_coronavirus_pandemic_in_French_Polynesia	daily	en.wikipedia	2020031900	753
all-access	all-agents	Chen_Wei_(medical_scientist)	daily	en.wikipedia	2020031900	801
all-access	all-agents	Panic_buying	daily	en.wikipedia	2020031900	10696
all-access	all-agents	River_of_Grace_Community_Church	daily	en.wikipedia	2020031900	580
all-access	all-agents	Evacuations_related_to_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020031900	907
all-access	all-agents	Novel_coronavirus	daily	en.wikipedia	2020031900	4664
all-access	all-agents	2020_Malaysia_movement_control_order	daily	en.wikipedia	2020031900	5140
all-access	all-agents	2020_coronavirus_pandemic_in_Guernsey	daily	en.wikipedia	2020031900	925
all-access	all-agents	Anthony_Fauci	daily	en.wikipedia	2020031900	39346
all-access	all-agents	Charles,_Prince_of_Wales	daily	en.wikipedia	2020031900	15596
all-access	all-agents	Eurovision_Song_Contest_2020	daily	en.wikipedia	2020031900	26499
all-access	all-agents	Larry_Kudlow	daily	en.wikipedia	2020031900	2200
all-access	all-agents	Olga_Kurylenko	daily	en.wikipedia	2020031900	5256
all-access	all-agents	Terrence_McNally	daily	en.wikipedia	2020031900	88
all-access	all-agents	Tom_Hanks	daily	en.wikipedia	2020031900	38500
all-access	all-agents	2019–20_coronavirus_pandemic_in_Shanghai	daily	en.wikipedia	2020031900	190
all-access	all-agents	2020_coronavirus_pandemic_in_Afghanistan	daily	en.wikipedia	2020031900	2355
