access	agent	article	granularity	project	timestamp	views
all-access	all-agents	Sophie_Grégoire_Trudeau	daily	en.wikipedia	2020031300	105291
all-access	all-agents	Suspension_of_the_2019–20_NBA_season	daily	en.wikipedia	2020031300	3220
all-access	all-agents	Travel_restrictions_related_to_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020031300	32522
all-access	all-agents	World_Dream	daily	en.wikipedia	2020031300	411
all-access	all-agents	2020_Tour_Championship	daily	en.wikipedia	2020031300	658
all-access	all-agents	2020_coronavirus_pandemic_in_Alaska	daily	en.wikipedia	2020031300	12
all-access	all-agents	2020_coronavirus_pandemic_in_Arizona	daily	en.wikipedia	2020031300	11
all-access	all-agents	2020_coronavirus_pandemic_in_Aruba	daily	en.wikipedia	2020031300	60
all-access	all-agents	2020_coronavirus_pandemic_in_Bangladesh	daily	en.wikipedia	2020031300	3590
all-access	all-agents	2020_coronavirus_pandemic_in_British_Columbia	daily	en.wikipedia	2020031300	10
all-access	all-agents	2020_coronavirus_pandemic_in_Burkina_Faso	daily	en.wikipedia	2020031300	722
all-access	all-agents	2020_coronavirus_pandemic_in_Chad	daily	en.wikipedia	2020031300	36
all-access	all-agents	2020_coronavirus_pandemic_in_Connecticut	daily	en.wikipedia	2020031300	12
all-access	all-agents	2020_coronavirus_pandemic_in_Cyprus	daily	en.wikipedia	2020031300	3792
all-access	all-agents	2020_coronavirus_pandemic_in_Ecuador	daily	en.wikipedia	2020031300	2329
all-access	all-agents	2020_coronavirus_pandemic_in_Eswatini	daily	en.wikipedia	2020031300	10
all-access	all-agents	2020_coronavirus_pandemic_in_Fiji	daily	en.wikipedia	2020031300	16
all-access	all-agents	2020_coronavirus_pandemic_in_Guatemala	daily	en.wikipedia	2020031300	428
all-access	all-agents	2020_coronavirus_pandemic_in_Honduras	daily	en.wikipedia	2020031300	586
all-access	all-agents	2020_coronavirus_pandemic_in_Indiana	daily	en.wikipedia	2020031300	17
all-access	all-agents	2020_coronavirus_pandemic_in_Jamaica	daily	en.wikipedia	2020031300	4622
all-access	all-agents	2020_coronavirus_pandemic_in_Jordan	daily	en.wikipedia	2020031300	819
all-access	all-agents	2020_coronavirus_pandemic_in_Kentucky	daily	en.wikipedia	2020031300	11
all-access	all-agents	2020_coronavirus_pandemic_in_Kuwait	daily	en.wikipedia	2020031300	1346
all-access	all-agents	2020_coronavirus_pandemic_in_Lebanon	daily	en.wikipedia	2020031300	1387
all-access	all-agents	2020_coronavirus_pandemic_in_Macau	daily	en.wikipedia	2020031300	1394
all-access	all-agents	2020_coronavirus_pandemic_in_Maine	daily	en.wikipedia	2020031300	14
all-access	all-agents	2020_coronavirus_pandemic_in_Mexico	daily	en.wikipedia	2020031300	22995
all-access	all-agents	2020_coronavirus_pandemic_in_Missouri	daily	en.wikipedia	2020031300	11
all-access	all-agents	2020_coronavirus_pandemic_in_Montenegro	daily	en.wikipedia	2020031300	79
all-access	all-agents	2020_coronavirus_pandemic_in_Nevada	daily	en.wikipedia	2020031300	12
all-access	all-agents	2020_coronavirus_pandemic_in_New_Mexico	daily	en.wikipedia	2020031300	11
all-access	all-agents	2020_coronavirus_pandemic_in_North_Dakota	daily	en.wikipedia	2020031300	10
all-access	all-agents	2020_coronavirus_pandemic_in_Oman	daily	en.wikipedia	2020031300	633
all-access	all-agents	2020_coronavirus_pandemic_in_Paraguay	daily	en.wikipedia	2020031300	1116
all-access	all-agents	2020_coronavirus_pandemic_in_Peru	daily	en.wikipedia	2020031300	1935
all-access	all-agents	2020_coronavirus_pandemic_in_Qatar	daily	en.wikipedia	2020031300	4186
all-access	all-agents	2020_coronavirus_pandemic_in_Saudi_Arabia	daily	en.wikipedia	2020031300	2789
all-access	all-agents	2020_coronavirus_pandemic_in_Senegal	daily	en.wikipedia	2020031300	931
all-access	all-agents	2020_coronavirus_pandemic_in_Tennessee	daily	en.wikipedia	2020031300	14
all-access	all-agents	2020_coronavirus_pandemic_in_Trinidad_and_Tobago	daily	en.wikipedia	2020031300	2366
all-access	all-agents	2020_coronavirus_pandemic_in_Wyoming	daily	en.wikipedia	2020031300	12
all-access	all-agents	2020_coronavirus_pandemic_in_Zimbabwe	daily	en.wikipedia	2020031300	8
all-access	all-agents	2020_coronavirus_pandemic_in_the_Maldives	daily	en.wikipedia	2020031300	558
all-access	all-agents	Ai_Fen	daily	en.wikipedia	2020031300	462
all-access	all-agents	Chen_Qiushi	daily	en.wikipedia	2020031300	1106
all-access	all-agents	Claire_Byrne	daily	en.wikipedia	2020031300	69
all-access	all-agents	Corona_Rintawan	daily	en.wikipedia	2020031300	68
all-access	all-agents	Derek_Kan	daily	en.wikipedia	2020031300	18
all-access	all-agents	EvergreenHealth	daily	en.wikipedia	2020031300	235
all-access	all-agents	Giuliana_De_Sio	daily	en.wikipedia	2020031300	28
all-access	all-agents	Index_case	daily	en.wikipedia	2020031300	6297
all-access	all-agents	Joel_Szabat	daily	en.wikipedia	2020031300	20
all-access	all-agents	Kelvin_Droegemeier	daily	en.wikipedia	2020031300	105
all-access	all-agents	Liu_Wen_(doctor)	daily	en.wikipedia	2020031300	489
all-access	all-agents	Lumpinee_Boxing_Stadium	daily	en.wikipedia	2020031300	66
all-access	all-agents	Mirga_Gražinytė-Tyla	daily	en.wikipedia	2020031300	62
all-access	all-agents	Patrick_Vallance	daily	en.wikipedia	2020031300	28083
all-access	all-agents	Pete_Gaynor	daily	en.wikipedia	2020031300	806
all-access	all-agents	Richard_Wilkins_(TV_presenter)	daily	en.wikipedia	2020031300	249
all-access	all-agents	Ruby_Princess	daily	en.wikipedia	2020031300	109
all-access	all-agents	Shi_Zhengli	daily	en.wikipedia	2020031300	2013
all-access	all-agents	Siobhán_Killeen	daily	en.wikipedia	2020031300	6
all-access	all-agents	Stephen_Hahn_(oncologist)	daily	en.wikipedia	2020031300	625
all-access	all-agents	2020_coronavirus_pandemic_in_Curaçao	daily	en.wikipedia	2020031300	78
all-access	all-agents	2020_coronavirus_pandemic_in_Eritrea	daily	en.wikipedia	2020031300	10
all-access	all-agents	2020_coronavirus_pandemic_in_Gabon	daily	en.wikipedia	2020031300	686
all-access	all-agents	2020_coronavirus_pandemic_in_Gibraltar	daily	en.wikipedia	2020031300	13
all-access	all-agents	2020_coronavirus_pandemic_in_Guinea-Bissau	daily	en.wikipedia	2020031300	7
all-access	all-agents	2020_coronavirus_pandemic_in_Laos	daily	en.wikipedia	2020031300	9
all-access	all-agents	2020_coronavirus_pandemic_in_Libya	daily	en.wikipedia	2020031300	22
all-access	all-agents	2020_coronavirus_pandemic_in_Mali	daily	en.wikipedia	2020031300	13
all-access	all-agents	2020_coronavirus_pandemic_in_Mauritania	daily	en.wikipedia	2020031300	7
all-access	all-agents	2020_coronavirus_pandemic_in_Mongolia	daily	en.wikipedia	2020031300	846
all-access	all-agents	2020_coronavirus_pandemic_in_Nebraska	daily	en.wikipedia	2020031300	10
all-access	all-agents	2020_coronavirus_pandemic_in_New_Hampshire	daily	en.wikipedia	2020031300	14
all-access	all-agents	2020_coronavirus_pandemic_in_Nigeria	daily	en.wikipedia	2020031300	1888
all-access	all-agents	2020_coronavirus_pandemic_in_Panama	daily	en.wikipedia	2020031300	953
all-access	all-agents	2020_coronavirus_pandemic_in_Rhode_Island	daily	en.wikipedia	2020031300	11
all-access	all-agents	2020_coronavirus_pandemic_in_Saint_Vincent_and_the_Grenadines	daily	en.wikipedia	2020031300	1871
all-access	all-agents	2020_coronavirus_pandemic_in_Sudan	daily	en.wikipedia	2020031300	1641
all-access	all-agents	2020_coronavirus_pandemic_in_Tanzania	daily	en.wikipedia	2020031300	13
all-access	all-agents	2020_coronavirus_pandemic_in_the_Central_African_Republic	daily	en.wikipedia	2020031300	7
all-access	all-agents	2020_coronavirus_pandemic_in_the_Democratic_Republic_of_the_Congo	daily	en.wikipedia	2020031300	898
all-access	all-agents	Bat_SARS-like_coronavirus_WIV1	daily	en.wikipedia	2020031300	1729
all-access	all-agents	Central_Hospital_of_Wuhan	daily	en.wikipedia	2020031300	494
all-access	all-agents	Chinese_Center_for_Disease_Control_and_Prevention	daily	en.wikipedia	2020031300	994
all-access	all-agents	Dance_Again_(Selena_Gomez_song)	daily	en.wikipedia	2020031300	2
all-access	all-agents	Duan_Zhengcheng	daily	en.wikipedia	2020031300	482
all-access	all-agents	Fariborz_Raisdana	daily	en.wikipedia	2020031300	6
all-access	all-agents	Giovanni_Battista_Rabino	daily	en.wikipedia	2020031300	5792
all-access	all-agents	Health_Protection_(Coronavirus)_Regulations_2020	daily	en.wikipedia	2020031300	169
all-access	all-agents	Italo_De_Zan	daily	en.wikipedia	2020031300	1834
all-access	all-agents	Korea_Centers_for_Disease_Control_and_Prevention	daily	en.wikipedia	2020031300	258
all-access	all-agents	Luciana_Lamorgese	daily	en.wikipedia	2020031300	82
all-access	all-agents	Michael_Carton	daily	en.wikipedia	2020031300	2
all-access	all-agents	Notifiable_diseases_in_the_United_Kingdom	daily	en.wikipedia	2020031300	185
all-access	all-agents	Timeline_of_the_2020_coronavirus_pandemic_in_Croatia	daily	en.wikipedia	2020031300	502
all-access	all-agents	2020_coronavirus_pandemic_in_Washington	daily	en.wikipedia	2020031300	80
all-access	all-agents	File:SARS-CoV_scanning_electron_microscope_image.jpg	daily	en.wikipedia	2020031300	175
all-access	all-agents	Category:2019–20_coronavirus_pandemic	daily	en.wikipedia	2020031300	695
all-access	all-agents	Category:2019–20_coronavirus_pandemic_by_country_and_territory	daily	en.wikipedia	2020031300	2084
all-access	all-agents	Category:2019–20_coronavirus_pandemic_in_mainland_China	daily	en.wikipedia	2020031300	40
all-access	all-agents	Category:2020_coronavirus_pandemic_in_Asia	daily	en.wikipedia	2020031300	84
all-access	all-agents	Category:2020_coronavirus_pandemic_in_Croatia	daily	en.wikipedia	2020031300	50
all-access	all-agents	Category:2020_coronavirus_pandemic_in_Europe	daily	en.wikipedia	2020031300	634
all-access	all-agents	Category:2020_coronavirus_pandemic_in_Oceania	daily	en.wikipedia	2020031300	24
all-access	all-agents	Category:Films_postponed_due_to_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020031300	616
all-access	all-agents	Category:Hospitals_and_medical_institutions_associated_with_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020031300	10
all-access	all-agents	Category:Music_events_cancelled_due_to_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020031300	151
all-access	all-agents	Category:Sports_events_cancelled_due_to_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020031300	656
all-access	all-agents	2020_coronavirus_pandemic_in_Georgia	daily	en.wikipedia	2020031300	1176
all-access	all-agents	Coronavirus_(disambiguation)	daily	en.wikipedia	2020031300	18
all-access	all-agents	File:13981210000546637185832350425406_بخش_ویژه_«بیماران_کرونا»_بیمارستان_امام_خمینی.jpg	daily	en.wikipedia	2020031300	2946
all-access	all-agents	File:2019-nCoV-CDC-23312.png	daily	en.wikipedia	2020031300	11
all-access	all-agents	File:20200123_Qingdao_Metro_Line_3_car_No.3016.jpg	daily	en.wikipedia	2020031300	18
all-access	all-agents	File:2020_coronavirus_task_force.jpg	daily	en.wikipedia	2020031300	815
all-access	all-agents	File:Arrival_of_repatriated_Filipinos_from_China_2019-nCov.jpg	daily	en.wikipedia	2020031300	7
all-access	all-agents	File:COVID-19-pandemic-Poland-timeline.gif	daily	en.wikipedia	2020031300	14
all-access	all-agents	File:COVID-19_Confirmed_Cases_Animated_Map.webm	daily	en.wikipedia	2020031300	13
all-access	all-agents	File:COVID-19_Outbreak_Cases_in_Germany.svg	daily	en.wikipedia	2020031300	1
all-access	all-agents	File:COVID-19_Outbreak_Cases_in_Metro_Manila.svg	daily	en.wikipedia	2020031300	18
all-access	all-agents	File:Check_for_2019-nCoV_in_Beijing_railway_station_metro_station.jpg	daily	en.wikipedia	2020031300	3
all-access	all-agents	File:Citizens_of_Wuhan_lining_up_outside_of_a_drug_store_to_buy_masks_during_the_Wuhan_coronavirus_outbreak.jpg	daily	en.wikipedia	2020031300	115
all-access	all-agents	File:Dried_pasta_shelves_empty_in_an_Australian_supermarket.jpg	daily	en.wikipedia	2020031300	924
all-access	all-agents	File:Exit-Entry_Permit_for_Residents_During_the_Outbreak_of_2019-nCoV.png	daily	en.wikipedia	2020031300	10
all-access	all-agents	File:Health_Declaration_Card_of_China_(January_2020).jpg	daily	en.wikipedia	2020031300	8
all-access	all-agents	File:Novel_Coronavirus_SARS-CoV-2.jpg	daily	en.wikipedia	2020031300	488
all-access	all-agents	File:Surgical_mask_and_84_disinfectant_liquid_purchase_limit_notice_at_a_CSF_Market_(20200202155633).jpg	daily	en.wikipedia	2020031300	27
all-access	all-agents	File:关于做好不明原因肺炎救治工作的紧急通知.pdf	daily	en.wikipedia	2020031300	99
all-access	all-agents	File:湖南抗疫一线医生父子隔防护玻璃互相打气.webm	daily	en.wikipedia	2020031300	2
all-access	all-agents	File:雁塔_曲江收费站的防疫检查_01.jpg	daily	en.wikipedia	2020031300	12
all-access	all-agents	Timeline_of_the_2019–20_coronavirus_pandemic_in_April_2020	daily	en.wikipedia	2020031300	13
all-access	all-agents	Xenophobia_and_racism_related_to_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020031300	14911
all-access	all-agents	Template:2019–20_coronavirus_pandemic	daily	en.wikipedia	2020031300	854
all-access	all-agents	Template:2019–20_coronavirus_pandemic_data	daily	en.wikipedia	2020031300	11597
all-access	all-agents	Coronavirus_disease_2019	daily	en.wikipedia	2020031300	355170
all-access	all-agents	Misinformation_related_to_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020031300	35766
all-access	all-agents	Transmission_(medicine)	daily	en.wikipedia	2020031300	3942
all-access	all-agents	2019–20_coronavirus_pandemic_by_country_and_territory	daily	en.wikipedia	2020031300	160804
all-access	all-agents	2020_coronavirus_pandemic_in_Asia	daily	en.wikipedia	2020031300	15838
all-access	all-agents	Acute_respiratory_distress_syndrome	daily	en.wikipedia	2020031300	7734
all-access	all-agents	World_Health_Organization	daily	en.wikipedia	2020031300	46131
all-access	all-agents	2020_Hubei_lockdowns	daily	en.wikipedia	2020031300	16795
all-access	all-agents	2020_coronavirus_pandemic_in_Iran	daily	en.wikipedia	2020031300	32189
all-access	all-agents	2020_coronavirus_pandemic_in_North_America	daily	en.wikipedia	2020031300	3997
all-access	all-agents	2020_coronavirus_pandemic_in_South_America	daily	en.wikipedia	2020031300	10157
all-access	all-agents	COVID-19_vaccine	daily	en.wikipedia	2020031300	11771
all-access	all-agents	Coronavirus	daily	en.wikipedia	2020031300	625054
all-access	all-agents	Huanan_Seafood_Wholesale_Market	daily	en.wikipedia	2020031300	20253
all-access	all-agents	2020_coronavirus_pandemic_in_Africa	daily	en.wikipedia	2020031300	4136
all-access	all-agents	Triage	daily	en.wikipedia	2020031300	4868
all-access	all-agents	Timeline_of_the_2019–20_coronavirus_pandemic_in_February_2020	daily	en.wikipedia	2020031300	8603
all-access	all-agents	Timeline_of_the_2019–20_coronavirus_pandemic_in_November_2019_–_January_2020	daily	en.wikipedia	2020031300	995
all-access	all-agents	2020_coronavirus_pandemic_in_Denmark	daily	en.wikipedia	2020031300	35641
all-access	all-agents	2019–20_coronavirus_pandemic_in_Hubei	daily	en.wikipedia	2020031300	7404
all-access	all-agents	2020_coronavirus_pandemic_in_Azerbaijan	daily	en.wikipedia	2020031300	2030
all-access	all-agents	2020_coronavirus_pandemic_in_Bosnia_and_Herzegovina	daily	en.wikipedia	2020031300	5680
all-access	all-agents	2020_coronavirus_pandemic_in_California	daily	en.wikipedia	2020031300	7728
all-access	all-agents	2020_coronavirus_pandemic_in_Egypt	daily	en.wikipedia	2020031300	4762
all-access	all-agents	2020_coronavirus_pandemic_in_France	daily	en.wikipedia	2020031300	53207
all-access	all-agents	2020_coronavirus_pandemic_in_Greece	daily	en.wikipedia	2020031300	22337
all-access	all-agents	2020_coronavirus_pandemic_in_Illinois	daily	en.wikipedia	2020031300	1351
all-access	all-agents	2020_coronavirus_pandemic_in_Japan	daily	en.wikipedia	2020031300	17689
all-access	all-agents	2020_coronavirus_pandemic_in_Malta	daily	en.wikipedia	2020031300	5213
all-access	all-agents	2020_coronavirus_pandemic_in_Norway	daily	en.wikipedia	2020031300	22789
all-access	all-agents	2020_coronavirus_pandemic_in_Portugal	daily	en.wikipedia	2020031300	31779
all-access	all-agents	2020_coronavirus_pandemic_in_Russia	daily	en.wikipedia	2020031300	32997
all-access	all-agents	2020_coronavirus_pandemic_in_Spain	daily	en.wikipedia	2020031300	112576
all-access	all-agents	2020_coronavirus_pandemic_in_Switzerland	daily	en.wikipedia	2020031300	37115
all-access	all-agents	2020_coronavirus_pandemic_in_Turkey	daily	en.wikipedia	2020031300	12172
all-access	all-agents	2020_coronavirus_pandemic_in_the_Czech_Republic	daily	en.wikipedia	2020031300	24903
all-access	all-agents	2020_coronavirus_pandemic_in_the_Philippines	daily	en.wikipedia	2020031300	33199
all-access	all-agents	2020_coronavirus_pandemic_in_the_United_Kingdom	daily	en.wikipedia	2020031300	57465
all-access	all-agents	Concerns_and_controversies_at_the_2020_Summer_Olympics	daily	en.wikipedia	2020031300	1132
all-access	all-agents	Hydroxychloroquine	daily	en.wikipedia	2020031300	6469
all-access	all-agents	Impact_of_the_2019–20_coronavirus_pandemic_on_television	daily	en.wikipedia	2020031300	610
all-access	all-agents	Severe_acute_respiratory_syndrome	daily	en.wikipedia	2020031300	97161
all-access	all-agents	2020_coronavirus_pandemic_in_Albania	daily	en.wikipedia	2020031300	4489
all-access	all-agents	2020_coronavirus_pandemic_in_Austria	daily	en.wikipedia	2020031300	18303
all-access	all-agents	2020_coronavirus_pandemic_in_Estonia	daily	en.wikipedia	2020031300	6948
all-access	all-agents	2020_coronavirus_pandemic_in_Kazakhstan	daily	en.wikipedia	2020031300	1813
all-access	all-agents	2020_coronavirus_pandemic_in_Liechtenstein	daily	en.wikipedia	2020031300	915
all-access	all-agents	2020_coronavirus_pandemic_in_Luxembourg	daily	en.wikipedia	2020031300	1932
all-access	all-agents	2020_coronavirus_pandemic_in_Moldova	daily	en.wikipedia	2020031300	2303
all-access	all-agents	2020_coronavirus_pandemic_in_North_Korea	daily	en.wikipedia	2020031300	465
all-access	all-agents	2020_coronavirus_pandemic_in_San_Marino	daily	en.wikipedia	2020031300	3897
all-access	all-agents	2020_coronavirus_pandemic_in_Togo	daily	en.wikipedia	2020031300	690
all-access	all-agents	2020_coronavirus_pandemic_in_Ukraine	daily	en.wikipedia	2020031300	6232
all-access	all-agents	Coronaviridae	daily	en.wikipedia	2020031300	15622
