access	agent	article	granularity	project	timestamp	views
all-access	all-agents	2020_coronavirus_pandemic_in_Maryland	daily	en.wikipedia	2020032600	4922
all-access	all-agents	2020_coronavirus_pandemic_in_Massachusetts	daily	en.wikipedia	2020032600	8363
all-access	all-agents	2020_coronavirus_pandemic_in_Metro_Manila	daily	en.wikipedia	2020032600	1688
all-access	all-agents	2020_coronavirus_pandemic_in_Michigan	daily	en.wikipedia	2020032600	6974
all-access	all-agents	2020_coronavirus_pandemic_in_Minnesota	daily	en.wikipedia	2020032600	3120
all-access	all-agents	2020_coronavirus_pandemic_in_Morocco	daily	en.wikipedia	2020032600	25586
all-access	all-agents	2020_coronavirus_pandemic_in_Nepal	daily	en.wikipedia	2020032600	17229
all-access	all-agents	2020_coronavirus_pandemic_in_New_Jersey	daily	en.wikipedia	2020032600	7129
all-access	all-agents	2020_coronavirus_pandemic_in_New_Zealand	daily	en.wikipedia	2020032600	23220
all-access	all-agents	2020_coronavirus_pandemic_in_Northern_Ireland	daily	en.wikipedia	2020032600	2528
all-access	all-agents	2020_coronavirus_pandemic_in_Ohio	daily	en.wikipedia	2020032600	8548
all-access	all-agents	2020_coronavirus_pandemic_in_Ontario	daily	en.wikipedia	2020032600	9124
all-access	all-agents	2020_coronavirus_pandemic_in_Oregon	daily	en.wikipedia	2020032600	2749
all-access	all-agents	2020_coronavirus_pandemic_in_Pakistan	daily	en.wikipedia	2020032600	98452
all-access	all-agents	2020_coronavirus_pandemic_in_Portland,_Oregon	daily	en.wikipedia	2020032600	400
all-access	all-agents	2020_coronavirus_pandemic_in_Puerto_Rico	daily	en.wikipedia	2020032600	4196
all-access	all-agents	2020_coronavirus_pandemic_in_Quebec	daily	en.wikipedia	2020032600	8373
all-access	all-agents	2020_coronavirus_pandemic_in_Singapore	daily	en.wikipedia	2020032600	9932
all-access	all-agents	2020_coronavirus_pandemic_in_South_Africa	daily	en.wikipedia	2020032600	72704
all-access	all-agents	2020_coronavirus_pandemic_in_South_Carolina	daily	en.wikipedia	2020032600	5865
all-access	all-agents	2020_coronavirus_pandemic_in_Sri_Lanka	daily	en.wikipedia	2020032600	16104
all-access	all-agents	2020_coronavirus_pandemic_in_Thailand	daily	en.wikipedia	2020032600	12413
all-access	all-agents	2020_coronavirus_pandemic_in_Uruguay	daily	en.wikipedia	2020032600	2259
all-access	all-agents	2020_coronavirus_pandemic_in_Vermont	daily	en.wikipedia	2020032600	416
all-access	all-agents	2020_coronavirus_pandemic_in_Vietnam	daily	en.wikipedia	2020032600	10539
all-access	all-agents	2020_coronavirus_pandemic_in_Virginia	daily	en.wikipedia	2020032600	6390
all-access	all-agents	2020_coronavirus_pandemic_in_Washington,_D.C.	daily	en.wikipedia	2020032600	1939
all-access	all-agents	2020_coronavirus_pandemic_in_Wisconsin	daily	en.wikipedia	2020032600	1717
all-access	all-agents	2020_coronavirus_pandemic_in_the_Faroe_Islands	daily	en.wikipedia	2020032600	1483
all-access	all-agents	2020_coronavirus_pandemic_in_the_United_Arab_Emirates	daily	en.wikipedia	2020032600	31865
all-access	all-agents	Alex_Azar	daily	en.wikipedia	2020032600	3656
all-access	all-agents	Augustin_de_Romanet_de_Beaune	daily	en.wikipedia	2020032600	12
all-access	all-agents	Ben_Carson	daily	en.wikipedia	2020032600	5865
all-access	all-agents	COVID-19_drug_repurposing_research	daily	en.wikipedia	2020032600	2355
all-access	all-agents	Carmen_Deseda	daily	en.wikipedia	2020032600	1823
all-access	all-agents	Christian_Drosten	daily	en.wikipedia	2020032600	2714
all-access	all-agents	Coronavirus_Preparedness_and_Response_Supplemental_Appropriations_Act,_2020	daily	en.wikipedia	2020032600	1168
all-access	all-agents	Deborah_Birx	daily	en.wikipedia	2020032600	56535
all-access	all-agents	Disease_X	daily	en.wikipedia	2020032600	2555
all-access	all-agents	Flybe	daily	en.wikipedia	2020032600	812
all-access	all-agents	Gerónimo_Lluberas	daily	en.wikipedia	2020032600	61
all-access	all-agents	Impact_of_the_2019–20_coronavirus_pandemic_on_aviation	daily	en.wikipedia	2020032600	909
all-access	all-agents	Impact_of_the_2019–20_coronavirus_pandemic_on_education	daily	en.wikipedia	2020032600	4442
all-access	all-agents	Impact_of_the_2019–20_coronavirus_pandemic_on_religion	daily	en.wikipedia	2020032600	1796
all-access	all-agents	Impact_of_the_2019–20_coronavirus_pandemic_on_sports	daily	en.wikipedia	2020032600	2965
all-access	all-agents	Impact_of_the_2019–20_coronavirus_pandemic_on_the_food_industry	daily	en.wikipedia	2020032600	215
all-access	all-agents	Impact_of_the_2019–20_coronavirus_pandemic_on_the_restaurant_industry_in_the_United_States	daily	en.wikipedia	2020032600	521
all-access	all-agents	Kanika_Kapoor	daily	en.wikipedia	2020032600	30855
all-access	all-agents	Life_Care_Centers_of_America	daily	en.wikipedia	2020032600	490
all-access	all-agents	Liu_Fan_(nurse)	daily	en.wikipedia	2020032600	178
all-access	all-agents	MS_Westerdam	daily	en.wikipedia	2020032600	388
all-access	all-agents	Matthew_Pottinger	daily	en.wikipedia	2020032600	240
all-access	all-agents	Neil_Ferguson_(epidemiologist)	daily	en.wikipedia	2020032600	5021
all-access	all-agents	Robert_R._Redfield	daily	en.wikipedia	2020032600	5371
